Time,Current to/from Batteries (mA),Current to Satellite (mA),Current from Solar Panel (mA),Battery Voltage (TB),Satellite Voltage,Solar Panel Voltage,Power to/from Batteries (mW),Power consumbed by Sattelite (mW),Power from Solar Panel (mW),Current Mission Mode,ACS Mode,ACS On/Off,Battery Voltage (Onboard),IMU On/Off,Optical Sensor On/Off,Solar Current (Onboard),RockBLOCK Sleeping/Awake,RockBLOCK Mode
1710182719351,-50.78,50.73,-0.69,4.04,4.03,2.92,203.40,208.80,3.60,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1710182722364,-49.70,48.99,-0.61,4.04,4.03,2.92,202.80,202.40,3.20,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1710182725368,-47.96,47.53,-0.78,4.04,4.03,2.91,191.00,192.40,3.60,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1710182728366,-47.31,47.69,-0.69,4.04,4.03,2.91,189.20,193.00,3.60,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1710182731366,-46.46,46.67,-0.71,4.04,4.03,2.92,187.20,185.80,3.60,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1710182734366,-45.95,46.05,-0.67,4.04,4.03,2.91,184.60,184.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182737366,-45.35,45.61,-0.64,4.04,4.03,2.91,185.60,185.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182740382,-44.57,45.08,-0.65,4.04,4.03,2.92,182.00,182.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182743381,-44.50,44.53,-0.68,4.04,4.03,2.91,181.60,181.00,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182746385,-43.56,44.58,-0.65,4.04,4.03,2.91,179.00,177.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182749385,-44.86,44.54,-0.62,4.04,4.03,2.90,178.60,178.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182752385,-43.65,43.67,-0.72,4.04,4.03,2.91,180.40,178.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182755384,-43.42,43.46,-0.62,4.04,4.04,2.91,174.60,172.60,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182758400,-43.80,44.06,-0.69,4.04,4.04,2.91,175.60,175.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182761400,-43.21,42.97,-0.63,4.04,4.04,2.92,173.00,172.00,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182764399,-42.95,42.66,-0.72,4.04,4.04,2.92,174.40,175.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182767399,-42.10,42.05,-0.75,4.04,4.04,2.92,173.40,171.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182770399,-42.60,43.04,-0.69,4.04,4.04,2.92,171.80,170.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182773414,-42.68,42.14,-0.68,4.04,4.04,2.92,172.40,170.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182776414,-41.69,42.34,-0.70,4.04,4.04,2.92,171.80,170.40,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182779414,-42.56,43.25,-0.77,4.04,4.04,2.92,169.00,171.20,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182782414,-42.05,41.64,-0.75,4.04,4.04,2.92,170.00,170.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182785414,-42.07,42.38,-0.67,4.04,4.04,2.91,172.00,174.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182788429,-41.97,42.12,-0.63,4.04,4.04,2.91,167.20,168.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182791429,-42.27,42.03,-0.58,4.04,4.04,2.91,170.60,170.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182794429,-41.98,42.36,-0.66,4.04,4.04,2.91,170.60,171.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182797428,-41.76,42.00,-0.69,4.04,4.04,2.92,165.80,166.40,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182800428,-42.17,41.70,-0.76,4.04,4.04,2.91,171.80,169.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182803444,-41.12,41.40,-0.68,4.04,4.04,2.92,167.20,168.80,2.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182806443,-42.33,41.89,-0.68,4.04,4.04,2.92,167.20,169.80,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182809443,-41.80,41.74,-0.64,4.04,4.04,2.92,164.80,165.80,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182812443,-42.24,41.92,-0.62,4.04,4.04,2.92,168.40,166.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182815458,-41.88,41.56,-0.67,4.04,4.04,2.92,170.60,169.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182818459,-40.85,41.18,-0.66,4.04,4.04,2.91,163.40,163.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182821459,-41.82,41.76,-0.67,4.04,4.04,2.91,168.40,166.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182824459,-40.87,40.52,-0.68,4.04,4.04,2.92,165.60,164.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182827458,-41.68,41.84,-0.69,4.04,4.04,2.92,167.00,166.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182830474,-40.59,41.09,-0.68,4.04,4.04,2.92,166.40,165.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182833474,-41.54,41.68,-0.73,4.04,4.04,2.92,166.60,168.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182836473,-40.74,40.90,-0.74,4.04,4.04,2.92,164.60,165.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,0,sleeping,0
1710182839473,-41.30,41.14,-0.67,4.04,4.04,2.92,164.00,166.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710182842473,-40.81,41.52,-0.65,4.04,4.04,2.91,168.80,169.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710182845488,-40.76,41.33,-0.64,4.04,4.04,2.91,167.00,165.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.92,sleeping,0
1710182848488,-41.91,41.06,-0.67,4.04,4.04,2.91,168.00,166.60,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.91,sleeping,0
1710182851488,-40.83,40.74,-0.61,4.04,4.04,2.91,164.40,165.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.88,sleeping,0
1710182854488,-41.79,41.21,-0.66,4.04,4.04,2.91,167.80,168.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.84,sleeping,0
1710182857488,-40.42,41.02,-0.66,4.04,4.04,2.90,164.00,164.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.79,sleeping,0
1710182860503,-40.93,41.39,-0.69,4.04,4.04,2.91,166.60,168.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.81,sleeping,0
1710182863505,-40.81,40.42,-0.58,4.04,4.04,2.92,162.40,163.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.80,sleeping,0
1710182866505,-41.29,41.27,-0.71,4.04,4.04,2.92,165.40,169.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.74,sleeping,0
1710182869505,-40.76,40.70,-0.67,4.04,4.04,2.92,165.60,163.40,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.78,sleeping,0
1710182872505,-40.98,40.97,-0.70,4.04,4.04,2.92,165.20,165.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.77,sleeping,0
1710182875504,-40.63,41.31,-0.62,4.04,4.04,2.93,165.40,168.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.84,sleeping,0
1710182878520,-40.39,40.72,-0.60,4.04,4.04,2.92,164.60,164.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.85,sleeping,0
1710182881517,-41.71,40.80,-0.61,4.04,4.04,2.93,166.80,167.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.82,sleeping,0
1710182884524,-40.14,40.85,-0.70,4.04,4.04,2.92,163.00,165.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.86,sleeping,0
1710182887523,-41.50,41.15,-0.68,4.04,4.04,2.92,168.20,165.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.81,sleeping,0
1710182890523,-40.96,40.19,-0.69,4.04,4.04,2.93,163.60,163.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.81,sleeping,0
1710182893523,-41.33,40.92,-0.71,4.04,4.04,2.93,167.40,165.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.73,sleeping,0
1710182896538,-40.54,40.26,-0.63,4.04,4.04,2.92,160.00,164.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.71,sleeping,0
1710182899538,-41.41,41.20,-0.67,4.04,4.04,2.92,164.60,167.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.76,sleeping,0
1710182902538,-40.92,40.41,-0.76,4.04,4.04,2.93,162.20,163.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.74,sleeping,0
1710182905538,-41.08,40.76,-0.62,4.04,4.04,2.92,163.80,163.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.74,sleeping,0
1710182908553,-41.03,40.98,-0.71,4.04,4.04,2.93,164.20,166.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.72,sleeping,0
1710182911553,-40.26,40.82,-0.73,4.04,4.04,2.92,163.80,162.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.74,sleeping,0
1710182914553,-40.95,40.92,-0.72,4.04,4.04,2.92,167.80,167.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.73,sleeping,0
1710182917552,-40.01,40.07,-0.67,4.04,4.04,2.92,161.40,163.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.75,sleeping,0
1710182920552,-40.94,41.08,-0.70,4.04,4.04,2.92,164.20,165.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.71,sleeping,0
1710182923568,-40.16,40.65,-0.72,4.04,4.04,2.92,163.40,164.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.69,sleeping,0
1710182926567,-40.94,41.30,-0.73,4.04,4.04,2.91,166.20,166.40,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.69,sleeping,0
1710182929567,-40.25,40.29,-0.71,4.04,4.04,2.91,162.80,163.40,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.74,sleeping,0
1710182932567,-40.54,40.62,-0.65,4.04,4.04,2.92,165.40,166.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.77,sleeping,0
1710182935567,-40.29,40.36,-0.69,4.04,4.04,2.92,160.40,163.60,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.79,sleeping,0
1710182938582,-41.28,41.48,-0.76,4.04,4.04,2.92,165.00,164.80,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.82,sleeping,0
1710182941582,-40.12,40.68,-0.72,4.04,4.04,2.92,162.60,162.00,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.85,sleeping,0
1710182944582,-40.65,40.93,-0.74,4.04,4.04,2.92,164.40,164.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.87,sleeping,0
1710182947582,-39.79,40.18,-0.64,4.04,4.04,2.92,162.40,163.60,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710182950581,-40.23,40.16,-0.63,4.04,4.04,2.92,161.80,163.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.91,sleeping,0
1710182953597,-40.79,41.28,-0.63,4.04,4.04,2.92,162.80,166.60,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.92,sleeping,0
1710182956597,-40.09,40.81,-0.71,4.04,4.04,2.92,161.40,160.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.93,sleeping,0
1710182959596,-41.30,41.00,-0.61,4.04,4.04,2.92,163.80,165.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.92,sleeping,0
1710182962596,-40.05,40.44,-0.69,4.04,4.04,2.92,160.20,162.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.97,sleeping,0
1710182965596,-40.51,41.67,-0.71,4.04,4.04,2.92,166.00,164.80,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.97,sleeping,0
1710182968611,-40.23,40.03,-0.66,4.04,4.04,2.92,160.00,161.80,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.95,sleeping,0
1710182971611,-40.89,41.07,-0.74,4.04,4.04,2.92,165.60,164.60,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.92,sleeping,0
1710182974611,-40.06,40.22,-0.69,4.04,4.04,2.92,162.80,161.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.92,sleeping,0
1710182977611,-40.89,41.33,-0.67,4.04,4.04,2.92,161.40,165.60,2.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.95,sleeping,0
1710182980610,-40.06,40.31,-0.71,4.04,4.04,2.92,162.80,163.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710182983625,-40.73,39.87,-0.68,4.04,4.04,2.91,162.80,161.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.93,sleeping,0
1710182986628,-40.83,40.25,-0.75,4.04,4.04,2.92,163.60,164.20,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.86,sleeping,0
1710182989635,-40.10,40.15,-0.65,4.04,4.04,2.92,162.80,161.60,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.88,sleeping,0
1710182992624,-40.66,40.70,-0.71,4.04,4.04,2.93,165.00,166.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710182995639,-40.59,40.45,-0.73,4.04,4.04,2.92,162.60,160.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710182998639,-40.68,40.98,-0.70,4.04,4.04,2.92,163.20,165.00,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.87,sleeping,0
1710183001639,-40.28,39.88,-0.77,4.04,4.04,2.98,160.60,161.60,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.84,sleeping,0
1710183004639,-40.72,41.48,-0.74,4.04,4.04,3.03,164.20,165.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.83,sleeping,0
1710183007638,-39.51,39.68,-0.71,4.04,4.04,3.06,160.20,160.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.86,sleeping,0
1710183010654,-41.17,40.38,-0.63,4.04,4.04,3.05,163.80,163.20,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.83,sleeping,0
1710183013654,-39.91,40.22,-0.63,4.04,4.04,3.04,162.20,162.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.81,sleeping,0
1710183016653,-40.27,40.07,-0.62,4.04,4.04,3.05,164.40,165.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.79,sleeping,0
1710183019653,-39.98,40.11,-0.72,4.04,4.04,3.03,162.20,162.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.83,sleeping,0
1710183022669,-40.78,40.62,-0.54,4.04,4.04,2.65,162.80,163.60,0.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.85,sleeping,0
1710183025668,-40.09,40.41,-0.75,4.04,4.04,2.93,161.60,160.00,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.88,sleeping,0
1710183028668,-40.47,40.78,-0.67,4.04,4.04,2.92,162.60,163.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.84,sleeping,0
1710183031668,-39.41,39.99,-0.69,4.04,4.04,2.92,163.40,164.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.82,sleeping,0
1710183034668,-40.30,40.46,-0.66,4.04,4.04,2.92,161.80,163.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.83,sleeping,0
1710183037683,-41.23,40.99,-0.65,4.04,4.04,2.91,166.00,163.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.83,sleeping,0
1710183040683,-40.66,40.19,-0.71,4.04,4.04,2.91,161.00,159.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.84,sleeping,0
1710183043683,-40.78,40.94,-0.68,4.04,4.04,2.92,163.60,164.80,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710183046682,-40.12,40.53,-0.70,4.04,4.04,2.90,162.20,163.40,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.93,sleeping,0
1710183049682,-40.66,40.66,-0.74,4.04,4.04,2.88,165.20,164.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.93,sleeping,0
1710183052698,-39.54,39.96,-0.71,4.04,4.04,2.88,161.40,161.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710183055697,-40.62,40.60,-0.65,4.04,4.04,2.88,164.20,162.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.88,sleeping,0
1710183058697,-40.21,39.93,-0.65,4.04,4.04,2.88,164.00,161.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.84,sleeping,0
1710183061697,-41.06,40.32,-0.67,4.04,4.04,2.88,162.60,162.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.85,sleeping,0
1710183064697,-39.68,40.51,-0.66,4.04,4.04,2.88,162.80,163.00,2.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.82,sleeping,0
1710183067712,-40.29,40.33,-0.63,4.04,4.04,2.88,161.40,160.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.86,sleeping,0
1710183070712,-40.51,40.15,-0.73,4.04,4.04,2.88,165.00,162.40,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.82,sleeping,0
1710183073712,-40.21,40.17,-0.63,4.04,4.04,2.88,161.20,163.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.85,sleeping,0
1710183076712,-40.63,41.06,-0.81,4.04,4.04,2.88,162.80,166.60,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.87,sleeping,0
1710183079711,-40.16,40.23,-0.66,4.04,4.04,2.88,160.40,162.00,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710183082727,-40.43,40.88,-0.70,4.04,4.04,2.88,164.60,163.60,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.85,sleeping,0
1710183085727,-39.93,40.27,-0.71,4.04,4.04,2.88,161.00,160.60,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710183088726,-40.56,40.63,-0.66,4.04,4.04,2.88,163.40,163.20,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.88,sleeping,0
1710183091726,-39.85,41.48,-0.63,4.04,4.04,2.88,162.60,163.80,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.89,sleeping,0
1710183094742,-40.33,40.42,-0.61,4.04,4.04,2.88,163.80,164.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710183097741,-39.66,39.76,-0.61,4.04,4.04,2.88,161.20,161.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.93,sleeping,0
1710183100741,-40.67,40.55,-0.64,4.04,4.04,2.88,165.40,164.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.91,sleeping,0
1710183103741,-40.38,40.28,-0.65,4.04,4.04,2.88,161.40,161.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.87,sleeping,0
1710183106741,-40.59,41.15,-0.71,4.04,4.04,2.90,164.20,162.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710183109756,-40.55,39.38,-0.76,4.04,4.04,2.89,161.20,161.40,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710183112756,-40.11,40.10,-0.66,4.04,4.04,2.89,161.00,162.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.92,sleeping,0
1710183115756,-40.07,40.88,-0.74,4.04,4.04,2.89,162.00,165.20,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.93,sleeping,0
1710183118755,-39.86,40.40,-0.70,4.04,4.04,2.89,161.20,164.00,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.90,sleeping,0
1710183121755,-40.89,40.60,-0.67,4.04,4.04,2.90,163.60,164.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.95,sleeping,0
1710183124771,-40.33,40.33,-0.66,4.04,4.04,2.89,162.80,162.40,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,23.96,sleeping,0
1710183127770,-40.75,40.99,-0.70,4.04,4.04,2.89,164.20,163.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.01,sleeping,0
1710183130770,-39.47,40.39,-0.68,4.04,4.04,2.89,160.40,162.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.04,sleeping,0
1710183133770,-40.75,40.05,-0.72,4.04,4.04,2.89,163.00,164.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.03,sleeping,0
1710183136770,-39.98,39.94,-0.68,4.04,4.04,2.89,162.80,161.60,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.05,sleeping,0
1710183139785,-40.79,40.86,-0.63,4.04,4.04,2.89,163.80,161.60,2.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.08,sleeping,0
1710183142785,-40.04,39.95,-0.70,4.04,4.04,2.89,159.40,159.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.05,sleeping,0
1710183145785,-41.37,40.33,-0.68,4.04,4.04,2.89,163.00,164.00,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.07,sleeping,0
1710183148785,-39.32,39.63,-0.65,4.04,4.04,2.89,160.60,161.40,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.08,sleeping,0
1710183151784,-40.48,40.72,-0.69,4.04,4.04,2.89,164.60,166.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.07,sleeping,0
1710183154800,-39.95,40.25,-0.69,4.04,4.04,2.90,160.80,162.80,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.08,sleeping,0
1710183157800,-40.49,40.74,-0.70,4.04,4.04,2.90,163.00,163.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.09,sleeping,0
1710183160799,-40.20,39.99,-0.64,4.04,4.04,2.90,162.40,161.60,2.40,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.10,sleeping,0
1710183163799,-40.43,40.78,-0.66,4.04,4.04,2.90,161.80,162.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.09,sleeping,0
1710183166814,-39.71,40.11,-0.68,4.04,4.04,2.90,161.00,162.00,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.11,sleeping,0
1710183169814,-40.02,40.01,-0.66,4.04,4.04,2.90,162.20,159.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.12,sleeping,0
1710183172814,-40.56,40.61,-0.81,4.04,4.04,2.90,163.00,163.00,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.10,sleeping,0
1710183175814,-39.88,40.06,-0.75,4.04,4.04,2.90,163.00,160.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.06,sleeping,0
1710183178814,-40.31,40.50,-0.62,4.04,4.04,2.90,162.00,165.20,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.07,sleeping,0
1710183181829,-39.78,40.32,-0.71,4.04,4.04,2.90,158.80,162.40,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.11,sleeping,0
1710183184829,-40.60,40.55,-0.60,4.04,4.04,2.90,163.20,164.60,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.17,sleeping,0
1710183187829,-40.38,40.06,-0.59,4.04,4.04,2.90,158.60,159.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.14,sleeping,0
1710183190828,-40.68,41.02,-0.64,4.04,4.04,2.90,163.20,164.60,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.19,sleeping,0
1710183193828,-39.80,39.49,-0.70,4.04,4.04,2.89,160.40,161.80,3.20,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.15,sleeping,0
1710183196844,-40.51,40.64,-0.67,4.04,4.04,2.91,161.80,165.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.11,sleeping,0
1710183199843,-40.34,39.25,-0.65,4.04,4.04,2.90,160.40,163.40,2.80,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.11,sleeping,0
1710183202843,-40.44,40.57,-0.64,4.04,4.04,2.90,162.60,162.40,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.16,sleeping,0
1710183205843,-40.24,40.16,-0.64,4.04,4.04,2.90,161.60,161.20,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.20,sleeping,0
1710183208843,-40.66,40.67,-0.65,4.04,4.04,2.90,161.20,163.40,4.00,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.20,sleeping,0
1710183211858,-39.82,39.91,-0.69,4.04,4.04,2.90,160.20,161.60,3.60,Boot,DETUMBLE,OFF,4.07,powered,UNpowered,24.21,sleeping,0
