Time,Current to/from Batteries (mA),Current to Satellite (mA),Current from Solar Panel (mA),Battery Voltage (TB),Satellite Voltage,Solar Panel Voltage,Power to/from Batteries (mW),Power consumbed by Sattelite (mW),Power from Solar Panel (mW),Current Mission Mode,ACS Mode,ACS On/Off,Battery Voltage (Onboard),IMU On/Off,Optical Sensor On/Off,Solar Current (Onboard),RockBLOCK Sleeping/Awake,RockBLOCK Mode
1709756699745,-52.72,52.76,-0.78,4.01,4.01,0.84,209.20,206.80,0.00,Boot,DETUMBLE,OFF,4.04,powered,UNpowered,0,sleeping,0
1709756702812,-50.65,51.33,-0.75,4.01,4.01,0.84,207.60,204.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756705876,-49.65,49.58,-0.80,4.01,4.01,0.84,201.00,201.20,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756708958,-50.28,50.02,-0.71,4.01,4.01,0.84,201.40,200.20,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756712019,-49.43,49.30,-0.75,4.02,4.01,0.84,197.80,195.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756715100,-48.37,48.07,-0.74,4.01,4.01,0.84,191.60,193.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756718177,-47.88,47.37,-0.77,4.01,4.01,0.84,193.40,193.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756721249,-47.78,48.03,-0.75,4.01,4.01,0.84,188.20,189.20,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756724308,-47.05,46.61,-0.78,4.01,4.01,0.84,185.40,186.00,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756727392,-46.66,46.30,-0.67,4.02,4.01,0.84,184.60,182.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756730465,-46.47,46.85,-0.76,4.02,4.01,0.84,185.40,185.20,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756733533,-46.39,46.51,-0.71,4.02,4.01,0.84,186.80,184.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756736596,-45.13,45.18,-0.75,4.01,4.01,0.84,180.80,178.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756739681,-44.51,44.73,-0.79,4.02,4.01,0.84,183.00,179.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756742740,-45.71,45.70,-0.72,4.02,4.01,0.84,184.20,180.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756745820,-44.60,44.98,-0.72,4.02,4.01,0.84,182.00,180.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756748897,-43.70,43.98,-0.74,4.02,4.01,0.84,178.60,180.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756751964,-43.98,43.96,-0.68,4.02,4.01,0.84,175.00,178.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756755027,-44.83,44.68,-0.76,4.02,4.01,0.84,176.80,176.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756758109,-43.83,44.54,-0.75,4.02,4.01,0.84,176.40,175.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756761172,-43.20,43.22,-0.75,4.02,4.02,0.84,175.80,175.20,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756764253,-43.56,43.56,-0.83,4.02,4.01,0.84,172.40,174.00,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756767314,-44.22,43.58,-0.81,4.02,4.01,0.84,177.40,176.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756770396,-43.90,43.89,-0.75,4.02,4.01,0.84,177.80,175.00,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756773460,-42.60,42.57,-0.75,4.02,4.02,0.84,173.40,172.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756776544,-42.07,42.44,-0.74,4.02,4.01,0.84,172.00,172.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756779616,-43.23,42.71,-0.77,4.02,4.01,0.84,174.20,175.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1709756782684,-43.42,42.85,-0.83,4.02,4.02,0.84,172.80,173.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756785748,-42.40,43.10,-0.68,4.02,4.02,0.84,169.00,170.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,0,sleeping,0
1709756788832,-42.42,42.42,-0.75,4.02,4.02,0.84,170.40,170.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1709756791892,-42.55,42.66,-0.75,4.02,4.01,0.84,174.60,172.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1709756794976,-42.92,43.12,-0.75,4.02,4.02,0.84,170.40,170.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,0,sleeping,0
1709756798049,-41.72,42.56,-0.74,4.02,4.02,0.84,170.60,169.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,236.04,sleeping,0
1709756801116,-42.65,42.63,-0.79,4.02,4.02,0.84,168.60,171.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.07,sleeping,0
1709756804180,-42.52,43.00,-0.69,4.02,4.01,0.84,172.80,172.40,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,236.13,sleeping,0
1709756807260,-43.01,43.30,-0.74,4.02,4.02,0.84,174.00,173.60,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,236.19,sleeping,0
1709756810324,-42.54,42.18,-0.82,4.02,4.02,0.84,167.80,166.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.22,sleeping,0
1709756813404,-41.77,41.74,-0.77,4.02,4.02,0.84,166.80,171.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.25,sleeping,0
1709756816468,-41.99,43.12,-0.80,4.02,4.02,0.84,168.80,170.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.29,sleeping,0
1709756819553,-42.17,42.35,-0.77,4.02,4.02,0.84,170.20,170.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.32,sleeping,0
1709756822612,-41.88,42.02,-0.72,4.02,4.02,0.84,169.60,167.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.33,sleeping,0
1709756825697,-41.66,42.25,-0.79,4.02,4.02,0.84,167.40,170.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.35,sleeping,0
1709756828769,-41.17,41.49,-0.70,4.02,4.02,0.84,167.60,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.37,sleeping,0
1709756831837,-42.54,42.57,-0.82,4.02,4.02,0.84,167.80,170.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.38,sleeping,0
1709756834901,-42.54,42.72,-0.73,4.02,4.02,0.84,170.00,167.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.38,sleeping,0
1709756837985,-41.64,41.93,-0.72,4.02,4.02,0.84,166.20,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.40,sleeping,0
1709756841044,-41.25,41.93,-0.72,4.02,4.02,0.84,165.40,168.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.41,sleeping,0
1709756844129,-41.90,42.77,-0.65,4.02,4.02,0.84,170.20,169.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.43,sleeping,0
1709756847201,-42.16,42.14,-0.76,4.02,4.02,0.84,166.80,168.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.42,sleeping,0
1709756850268,-41.19,41.90,-0.72,4.02,4.02,0.84,166.80,168.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.42,sleeping,0
1709756853333,-41.42,41.83,-0.77,4.02,4.02,0.84,163.80,164.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.42,sleeping,0
1709756856410,-41.74,41.88,-0.78,4.02,4.02,0.84,171.80,168.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.41,sleeping,0
1709756859476,-42.01,41.69,-0.76,4.02,4.02,0.84,167.00,168.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.41,sleeping,0
1709756862556,-41.57,41.62,-0.79,4.02,4.02,0.84,168.00,164.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.42,sleeping,0
1709756865618,-41.44,41.71,-0.78,4.02,4.02,0.84,165.00,165.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.43,sleeping,0
1709756868704,-41.13,41.13,-0.78,4.02,4.02,0.84,166.60,166.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.41,sleeping,0
1709756871764,-42.54,42.05,-0.62,4.02,4.02,0.84,169.00,169.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.39,sleeping,0
1709756874845,-41.89,42.43,-0.71,4.02,4.02,0.84,168.80,167.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.37,sleeping,0
1709756877920,-41.31,40.54,-0.69,4.02,4.02,0.83,163.40,166.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.34,sleeping,0
1709756880989,-40.84,40.74,-0.75,4.02,4.02,0.84,165.00,165.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.31,sleeping,0
1709756884053,-41.91,41.44,-0.59,4.02,4.02,0.83,167.40,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.30,sleeping,0
1709756887136,-41.43,42.02,-0.86,4.02,4.02,0.83,167.00,164.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.21,sleeping,0
1709756890197,-40.98,41.09,-0.75,4.02,4.02,0.84,164.40,165.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.14,sleeping,0
1709756893276,-41.08,41.41,-0.74,4.02,4.02,0.83,163.20,162.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.09,sleeping,0
1709756896352,-41.15,41.36,-0.74,4.02,4.02,0.83,171.00,167.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.07,sleeping,0
1709756899420,-41.27,41.23,-0.73,4.02,4.02,0.84,167.60,167.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.04,sleeping,0
1709756902484,-41.49,42.42,-0.73,4.02,4.02,0.84,165.60,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.02,sleeping,0
1709756905562,-41.11,40.87,-0.77,4.02,4.02,0.84,164.40,165.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.01,sleeping,0
1709756908640,-41.12,41.26,-0.74,4.02,4.02,0.84,164.40,164.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.97,sleeping,0
1709756911708,-41.49,41.88,-0.76,4.02,4.02,0.84,169.20,167.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.95,sleeping,0
1709756914770,-41.31,41.79,-0.75,4.02,4.02,0.84,167.20,167.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.95,sleeping,0
1709756917856,-41.42,40.80,-0.66,4.02,4.02,0.84,165.00,166.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.93,sleeping,0
1709756920916,-40.34,40.19,-0.77,4.02,4.02,0.84,163.40,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.92,sleeping,0
1709756923997,-40.83,42.17,-0.74,4.02,4.02,0.84,168.80,165.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.92,sleeping,0
1709756927059,-41.22,41.78,-0.68,4.02,4.02,0.84,164.00,166.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.91,sleeping,0
1709756930143,-41.13,41.35,-0.73,4.02,4.02,0.84,163.80,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.90,sleeping,0
1709756933205,-40.66,41.39,-0.71,4.02,4.02,0.84,163.40,165.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.89,sleeping,0
1709756936288,-41.16,40.83,-0.75,4.02,4.02,0.84,164.60,163.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.88,sleeping,0
1709756939349,-41.88,41.44,-0.83,4.02,4.02,0.84,168.60,167.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.88,sleeping,0
1709756942428,-41.99,42.04,-0.75,4.02,4.02,0.84,168.40,165.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.89,sleeping,0
1709756945504,-40.92,40.91,-0.76,4.02,4.02,0.84,165.80,165.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.90,sleeping,0
1709756948571,-41.08,41.24,-0.80,4.02,4.02,0.84,162.60,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.88,sleeping,0
1709756951636,-41.63,41.70,-0.72,4.02,4.02,0.84,165.80,165.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.87,sleeping,0
1709756954715,-40.68,41.55,-0.75,4.02,4.02,0.84,167.00,166.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.87,sleeping,0
1709756957792,-40.64,40.80,-0.74,4.02,4.02,0.84,164.40,163.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.85,sleeping,0
1709756960861,-40.43,40.80,-0.74,4.02,4.02,0.84,162.60,162.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.85,sleeping,0
1709756963922,-40.37,40.60,-0.70,4.02,4.02,0.84,162.20,163.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709756967007,-41.88,42.16,-0.69,4.02,4.02,0.84,164.40,166.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709756970069,-41.41,41.52,-0.74,4.02,4.02,0.84,165.40,168.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709756973149,-40.64,40.37,-0.69,4.02,4.02,0.84,164.40,163.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709756976211,-40.58,41.22,-0.78,4.02,4.02,0.84,164.00,163.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709756979293,-41.54,41.45,-0.77,4.02,4.02,0.84,166.40,165.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.85,sleeping,0
1709756982357,-42.20,41.28,-0.71,4.02,4.02,0.84,168.60,164.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.86,sleeping,0
1709756985440,-40.89,40.80,-0.75,4.02,4.02,0.84,165.20,160.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709756988500,-40.84,41.17,-0.66,4.02,4.02,0.84,163.20,163.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.83,sleeping,0
1709756991581,-41.06,41.18,-0.69,4.02,4.02,0.84,162.80,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.83,sleeping,0
1709756994656,-41.24,40.86,-0.78,4.02,4.02,0.84,163.60,166.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.83,sleeping,0
1709756997725,-42.11,40.82,-0.68,4.02,4.02,0.84,164.20,164.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.84,sleeping,0
1709757000788,-40.88,40.50,-0.76,4.02,4.02,0.84,163.60,161.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.85,sleeping,0
1709757003869,-41.05,40.22,-0.71,4.02,4.02,0.84,164.60,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.89,sleeping,0
1709757006944,-41.06,41.68,-0.76,4.02,4.02,0.84,166.00,168.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.89,sleeping,0
1709757010014,-42.07,41.36,-0.73,4.02,4.02,0.84,166.20,164.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.92,sleeping,0
1709757013074,-40.13,40.70,-0.70,4.02,4.02,0.84,162.80,162.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.93,sleeping,0
1709757016160,-40.74,40.54,-0.77,4.02,4.02,0.84,160.00,162.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.93,sleeping,0
1709757019220,-41.78,41.90,-0.78,4.02,4.02,0.84,163.60,167.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,235.96,sleeping,0
1709757022302,-41.63,41.22,-0.70,4.02,4.02,0.84,165.60,164.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.01,sleeping,0
1709757025365,-40.28,40.56,-0.72,4.02,4.02,0.84,160.80,161.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.04,sleeping,0
1709757028445,-41.19,40.75,-0.79,4.02,4.02,0.84,161.80,162.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.08,sleeping,0
1709757031520,-40.88,40.44,-0.69,4.02,4.02,0.84,165.80,164.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.11,sleeping,0
1709757034589,-41.25,40.77,-0.67,4.02,4.02,0.84,166.40,162.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.16,sleeping,0
1709757037653,-41.67,41.51,-0.68,4.02,4.02,0.84,162.40,163.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.26,sleeping,0
1709757040736,-40.73,40.67,-0.65,4.02,4.02,0.84,162.40,161.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.33,sleeping,0
1709757043797,-40.33,41.11,-0.88,4.02,4.02,0.84,163.40,162.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.44,sleeping,0
1709757046877,-41.37,41.28,-0.69,4.02,4.02,0.84,164.60,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.46,sleeping,0
1709757049952,-41.72,41.26,-0.75,4.02,4.02,0.84,166.00,166.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.51,sleeping,0
1709757053021,-40.97,40.75,-0.80,4.02,4.02,0.84,163.00,163.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.57,sleeping,0
1709757056084,-40.41,41.05,-0.72,4.02,4.02,0.84,162.40,162.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.60,sleeping,0
1709757059163,-41.23,41.55,-0.73,4.02,4.02,0.84,161.80,167.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.62,sleeping,0
1709757062240,-41.05,41.74,-0.72,4.02,4.02,0.84,167.20,165.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.66,sleeping,0
1709757065309,-40.71,40.87,-0.61,4.02,4.02,0.84,165.00,162.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.69,sleeping,0
1709757068371,-40.94,40.46,-0.76,4.02,4.02,0.84,162.60,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.70,sleeping,0
1709757071455,-40.16,40.18,-0.66,4.02,4.02,0.84,162.20,163.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.71,sleeping,0
1709757074517,-41.01,41.18,-0.78,4.02,4.02,0.84,166.00,166.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.71,sleeping,0
1709757077598,-41.03,41.36,-0.72,4.02,4.02,0.84,165.00,164.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.71,sleeping,0
1709757080661,-40.79,40.70,-0.68,4.02,4.02,0.84,161.60,162.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.73,sleeping,0
1709757083742,-40.26,40.68,-0.72,4.02,4.02,0.84,161.60,161.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.76,sleeping,0
1709757086815,-40.65,40.40,-0.72,4.02,4.02,0.84,166.40,165.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757089887,-41.46,41.35,-0.69,4.02,4.02,0.84,165.40,164.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.79,sleeping,0
1709757092951,-41.49,40.95,-0.87,4.02,4.02,0.84,166.80,164.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757096030,-40.98,40.59,-0.69,4.02,4.02,0.84,163.60,163.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.80,sleeping,0
1709757099103,-40.48,40.09,-0.71,4.02,4.02,0.84,163.40,160.60,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757102173,-41.36,41.40,-0.77,4.02,4.02,0.84,165.20,166.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757105247,-40.73,40.94,-0.72,4.02,4.02,0.84,165.60,164.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757108316,-40.79,40.47,-0.70,4.02,4.02,0.84,163.00,162.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757111381,-41.00,40.64,-0.75,4.02,4.02,0.84,163.60,161.00,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,236.78,sleeping,0
1709757114462,-40.46,40.72,-0.73,4.02,4.02,0.84,163.40,161.80,0.00,Boot,DETUMBLE,OFF,4.05,powered,UNpowered,236.78,sleeping,0
1709757117523,-41.24,41.00,-0.72,4.02,4.02,0.84,164.60,164.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757120605,-41.12,40.87,-0.78,4.02,4.02,0.84,165.60,164.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757123670,-40.43,40.95,-0.73,4.02,4.02,0.84,159.80,160.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.78,sleeping,0
1709757126751,-40.10,40.31,-0.67,4.02,4.02,0.84,163.00,162.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.77,sleeping,0
1709757129811,-40.95,41.84,-0.78,4.02,4.02,0.84,163.60,166.00,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.77,sleeping,0
1709757132894,-40.98,41.38,-0.76,4.02,4.02,0.84,164.20,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.76,sleeping,0
1709757135967,-40.59,40.68,-0.74,4.02,4.02,0.84,161.00,162.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.74,sleeping,0
1709757139039,-41.10,40.79,-0.70,4.02,4.02,0.84,161.40,163.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.76,sleeping,0
1709757142101,-40.54,40.36,-0.76,4.02,4.02,0.84,162.40,161.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.74,sleeping,0
1709757145183,-41.17,41.27,-0.71,4.02,4.01,0.84,166.80,165.20,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.76,sleeping,0
1709757148255,-41.69,40.91,-0.78,4.02,4.02,0.84,166.20,165.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.76,sleeping,0
1709757151325,-40.61,40.76,-0.71,4.02,4.02,0.84,160.60,159.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.75,sleeping,0
1709757154400,-40.11,40.29,-0.58,4.02,4.02,0.84,162.00,164.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.71,sleeping,0
1709757157468,-41.41,41.39,-0.81,4.02,4.02,0.84,163.60,163.40,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.69,sleeping,0
1709757160534,-40.78,41.46,-0.69,4.02,4.02,0.84,165.00,164.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.69,sleeping,0
1709757163613,-40.76,40.39,-0.77,4.02,4.02,0.84,162.00,161.80,0.00,Boot,DETUMBLE,OFF,4.06,powered,UNpowered,236.68,sleeping,0
