Time,Current to/from Batteries (mA),Current to Satellite (mA),Current from Solar Panel (mA),Battery Voltage (TB),Satellite Voltage,Solar Panel Voltage,Power to/from Batteries (mW),Power consumbed by Sattelite (mW),Power from Solar Panel (mW),Current Mission Mode,ACS Mode,ACS On/Off,Battery Voltage (Onboard),IMU On/Off,Optical Sensor On/Off,Solar Current (Onboard),RockBLOCK Sleeping/Awake,RockBLOCK Mode
1709691606050,39.59,36.59,-0.70,3.72,4.36,4.80,211.00,158.80,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.07,sleeping,0
1709691609122,-7.46,36.87,-0.73,3.68,4.37,4.82,27.20,161.60,4.20,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.07,sleeping,0
1709691612195,-7.55,36.94,-0.75,3.68,4.37,4.82,28.00,163.00,4.20,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.12,sleeping,0
1709691615266,-7.50,36.73,-0.76,3.68,4.37,4.82,28.00,161.20,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.13,sleeping,0
1709691618338,134.05,36.71,-0.72,3.79,4.36,4.75,580.20,156.60,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.16,sleeping,0
1709691621410,7.71,36.46,-0.72,3.69,4.37,4.80,133.20,161.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.10,sleeping,0
1709691624482,-7.56,37.44,-0.76,3.68,4.37,4.82,27.60,164.60,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.15,sleeping,0
1709691627551,-7.55,37.07,-0.82,3.68,4.37,4.82,27.20,159.00,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.15,sleeping,0
1709691630626,134.10,36.48,-0.75,3.79,4.36,4.75,578.80,161.00,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.14,sleeping,0
1709691633694,104.27,35.97,-0.73,3.76,4.36,4.76,455.80,159.00,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.06,sleeping,0
1709691636765,-7.52,36.57,-0.69,3.68,4.37,4.82,27.60,162.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.05,sleeping,0
1709691639842,-7.56,37.02,-0.71,3.68,4.37,4.82,28.00,160.40,4.40,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.12,sleeping,0
1709691642901,197.46,37.17,-0.76,3.84,4.36,4.71,872.80,161.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.17,sleeping,0
1709691645982,-7.53,36.18,-0.73,3.68,4.37,4.82,28.00,161.40,4.20,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.21,sleeping,0
1709691649058,-7.56,36.65,-0.79,3.68,4.37,4.82,28.00,157.60,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.23,sleeping,0
1709691652126,86.74,37.18,-0.75,3.75,4.36,4.77,396.20,161.20,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.26,sleeping,0
1709691655196,165.67,37.06,-0.74,3.82,4.36,4.72,826.80,163.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.26,sleeping,0
1709691658274,-7.60,36.57,-0.80,3.68,4.37,4.82,27.60,160.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.20,sleeping,0
1709691661346,-7.47,35.95,-0.74,3.68,4.37,4.82,27.60,160.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.30,sleeping,0
1709691664415,-7.47,37.20,-0.74,3.68,4.37,4.82,26.80,165.40,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.33,sleeping,0
1709691667490,212.94,36.84,-0.74,3.84,4.36,4.71,874.00,163.20,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.30,sleeping,0
1709691670561,-7.51,36.53,-0.80,3.68,4.37,4.82,28.00,161.20,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.31,sleeping,0
1709691673630,-7.56,36.83,-0.71,3.68,4.37,4.82,28.40,158.80,4.20,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.37,sleeping,0
1709691676703,-7.55,36.74,-0.75,3.68,4.37,4.82,27.60,163.60,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.43,sleeping,0
1709691679772,229.47,37.13,-0.77,3.82,4.36,4.73,769.40,161.40,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.49,sleeping,0
1709691682846,23.16,36.17,-0.74,3.70,4.36,4.80,132.40,159.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.47,sleeping,0
1709691685907,-7.54,36.63,-0.78,3.68,4.37,4.82,27.60,159.80,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.48,sleeping,0
1709691688993,-7.48,36.07,-0.71,3.68,4.37,4.82,27.60,160.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.47,sleeping,0
1709691692063,233.87,36.36,-0.71,3.83,4.36,4.72,821.40,163.20,4.20,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.53,sleeping,0
1709691695134,55.79,37.11,-0.80,3.72,4.36,4.78,266.00,163.60,4.00,Boot,DETUMBLE,OFF,3.84,powered,UNpowered,30.47,sleeping,0
1709691698209,-7.56,36.44,-0.80,3.68,4.37,4.82,28.80,159.20,4.00,Boot,DETUMBLE,OFF,3.84,powered,UNpowered,30.52,sleeping,0
1709691701278,-7.58,36.43,-0.79,3.68,4.37,4.81,27.60,159.40,4.00,Boot,DETUMBLE,OFF,3.84,powered,UNpowered,30.45,sleeping,0
1709691704353,292.63,37.29,-0.77,3.90,4.36,4.68,1191.80,165.00,4.00,Boot,DETUMBLE,OFF,3.84,powered,UNpowered,30.46,sleeping,0
1709691707426,-7.52,37.18,-0.81,3.68,4.37,4.81,28.00,159.60,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.48,sleeping,0
1709691710498,-7.53,36.36,-0.69,3.68,4.37,4.82,26.80,158.40,4.20,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.45,sleeping,0
1709691713566,165.87,36.59,-0.80,3.83,4.36,4.72,825.80,157.60,4.20,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.49,sleeping,0
1709691716642,-7.55,36.26,-0.78,3.68,4.37,4.82,28.00,159.60,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.51,sleeping,0
1709691719711,-7.54,37.08,-0.74,3.68,4.37,4.82,28.00,161.80,4.20,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.47,sleeping,0
1709691722774,103.36,36.96,-0.65,3.77,4.36,4.75,505.80,159.80,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.44,sleeping,0
1709691725857,-7.52,36.01,-0.80,3.68,4.37,4.82,28.00,160.80,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.40,sleeping,0
1709691728923,119.79,36.58,-0.74,3.77,4.36,4.76,508.80,157.80,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.39,sleeping,0
1709691732001,86.96,36.91,-0.81,3.75,4.36,4.78,366.60,160.40,4.20,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.38,sleeping,0
1709691735072,-7.48,36.75,-0.80,3.68,4.36,4.82,26.80,163.40,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.42,sleeping,0
1709691738146,-7.60,36.69,-0.76,3.68,4.37,4.82,28.40,158.60,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.41,sleeping,0
1709691741216,276.55,36.09,-0.84,3.89,4.36,4.69,1136.40,157.40,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.40,sleeping,0
1709691744289,-7.56,36.67,-0.72,3.68,4.37,4.82,26.80,161.80,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.39,sleeping,0
1709691747358,39.53,36.83,-0.82,3.72,4.36,4.79,211.80,161.40,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.42,sleeping,0
1709691750430,118.80,36.73,-0.78,3.77,4.36,4.75,506.40,159.80,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.42,sleeping,0
1709691753506,-7.53,36.74,-0.74,3.68,4.37,4.82,28.40,159.00,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.42,sleeping,0
1709691756578,134.22,36.86,-0.75,3.79,4.36,4.75,581.00,160.80,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.47,sleeping,0
1709691759643,7.77,36.72,-0.68,3.69,4.37,4.81,80.40,162.20,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.44,sleeping,0
1709691762718,-7.59,37.03,-0.77,3.68,4.37,4.82,27.60,161.60,3.60,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.41,sleeping,0
1709691765794,-7.59,36.36,-0.76,3.69,4.37,4.81,81.20,159.40,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.41,sleeping,0
1709691768865,-7.53,36.80,-0.74,3.68,4.37,4.82,28.80,159.20,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.35,sleeping,0
1709691771926,119.08,36.29,-0.76,3.79,4.36,4.74,644.20,162.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.33,sleeping,0
1709691775003,39.61,36.80,-0.70,3.72,4.37,4.79,212.20,158.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.31,sleeping,0
1709691778070,-7.49,36.87,-0.70,3.68,4.37,4.81,80.00,159.60,4.20,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.29,sleeping,0
1709691781151,-7.49,36.31,-0.77,3.68,4.37,4.82,29.20,157.40,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.31,sleeping,0
1709691784224,103.81,36.23,-0.77,3.76,4.36,4.75,507.00,157.40,4.20,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.31,sleeping,0
1709691787298,-7.45,36.95,-0.78,3.68,4.37,4.82,27.20,161.80,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.35,sleeping,0
1709691790369,151.15,37.10,-0.87,3.80,4.36,4.73,691.00,161.80,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.34,sleeping,0
1709691793438,-7.59,36.57,-0.81,3.68,4.37,4.82,26.80,159.60,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.24,sleeping,0
1709691796513,-7.46,36.28,-0.81,3.68,4.37,4.82,26.80,158.20,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.18,sleeping,0
1709691799583,197.36,37.03,-0.79,3.84,4.36,4.71,872.00,163.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.13,sleeping,0
1709691802657,7.79,37.13,-0.78,3.69,4.37,4.81,80.80,163.00,4.20,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.12,sleeping,0
1709691805729,-7.58,37.15,-0.80,3.68,4.37,4.82,28.40,159.20,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.13,sleeping,0
1709691808798,-7.56,36.09,-0.71,3.68,4.37,4.82,27.20,158.80,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.17,sleeping,0
1709691811871,-7.57,36.56,-0.78,3.68,4.37,4.82,28.00,160.60,3.60,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.17,sleeping,0
1709691814945,-7.59,37.22,-0.81,3.69,4.36,4.81,79.20,159.40,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.19,sleeping,0
1709691818017,-7.56,36.97,-0.77,3.68,4.37,4.82,28.40,162.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.22,sleeping,0
1709691821088,119.17,36.89,-0.72,3.77,4.36,4.75,508.00,159.40,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.27,sleeping,0
1709691824156,419.36,36.02,-0.72,3.96,4.36,4.64,1510.40,159.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.25,sleeping,0
1709691827233,467.85,37.08,-0.78,4.03,4.35,4.60,1882.80,162.60,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.19,sleeping,0
1709691830303,104.59,36.52,-0.70,3.77,4.36,4.75,509.20,161.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.14,sleeping,0
1709691833377,-7.55,36.78,-0.72,3.68,4.37,4.82,26.40,159.40,4.00,Boot,DETUMBLE,OFF,3.88,powered,UNpowered,30.18,sleeping,0
1709691836449,120.11,36.28,-0.77,3.77,4.36,4.76,510.20,159.20,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.21,sleeping,0
1709691839511,-7.50,36.35,-0.76,3.68,4.37,4.82,26.80,156.60,4.00,Boot,DETUMBLE,OFF,3.91,powered,UNpowered,30.16,sleeping,0
1709691842590,468.62,36.77,-0.75,4.03,4.35,4.60,1886.60,159.40,4.00,Boot,DETUMBLE,OFF,3.93,powered,UNpowered,30.18,sleeping,0
1709691845664,-7.45,36.20,-0.81,3.69,4.37,4.82,27.20,160.00,4.20,Boot,DETUMBLE,OFF,3.94,powered,UNpowered,30.17,sleeping,0
1709691848735,152.48,36.10,-0.80,3.81,4.36,4.74,696.60,157.60,4.00,Boot,DETUMBLE,OFF,3.96,powered,UNpowered,30.19,sleeping,0
1709691851810,277.31,36.31,-0.76,3.89,4.36,4.69,1139.20,157.60,4.00,Boot,DETUMBLE,OFF,3.97,powered,UNpowered,30.12,sleeping,0
1709691854881,-7.60,35.84,-0.82,3.68,4.37,4.82,27.60,158.20,4.00,Boot,DETUMBLE,OFF,3.97,powered,UNpowered,30.16,sleeping,0
1709691857953,-7.58,36.39,-0.79,3.68,4.37,4.82,27.20,160.80,4.00,Boot,DETUMBLE,OFF,3.96,powered,UNpowered,30.18,sleeping,0
1709691861026,-7.57,37.11,-0.73,3.68,4.37,4.82,28.00,159.20,4.00,Boot,DETUMBLE,OFF,3.95,powered,UNpowered,30.15,sleeping,0
1709691864098,-7.59,36.30,-0.74,3.68,4.37,4.82,26.80,159.20,4.00,Boot,DETUMBLE,OFF,3.94,powered,UNpowered,30.16,sleeping,0
1709691867169,86.48,36.38,-0.77,3.72,4.37,4.79,211.80,160.60,4.00,Boot,DETUMBLE,OFF,3.93,powered,UNpowered,30.14,sleeping,0
1709691870241,165.17,36.57,-0.77,3.81,4.36,4.73,685.80,158.40,4.00,Boot,DETUMBLE,OFF,3.91,powered,UNpowered,30.17,sleeping,0
1709691873308,165.01,36.65,-0.83,3.81,4.36,4.72,821.60,160.40,4.00,Boot,DETUMBLE,OFF,3.89,powered,UNpowered,30.18,sleeping,0
1709691876386,-7.54,36.34,-0.77,3.68,4.37,4.82,27.20,160.00,4.20,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.26,sleeping,0
1709691879456,-7.55,36.24,-0.70,3.68,4.37,4.82,28.00,157.60,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.30,sleeping,0
