Time,Current to/from Batteries (mA),Current to Satellite (mA),Current from Solar Panel (mA),Battery Voltage (TB),Satellite Voltage,Solar Panel Voltage,Power to/from Batteries (mW),Power consumbed by Sattelite (mW),Power from Solar Panel (mW),Current Mission Mode,ACS Mode,ACS On/Off,Battery Voltage (Onboard),IMU On/Off,Optical Sensor On/Off,Solar Current (Onboard),RockBLOCK Sleeping/Awake,RockBLOCK Mode
1709692616723,245.47,36.30,-0.65,3.88,4.36,4.69,1060.40,161.20,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.00,sleeping,0
1709692619801,-7.53,36.03,-0.78,3.68,4.37,4.82,28.00,158.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.01,sleeping,0
1709692622879,-7.54,36.39,-0.77,3.68,4.37,4.82,28.00,159.00,4.20,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.07,sleeping,0
1709692625951,134.63,36.10,-0.82,3.79,4.36,4.75,583.20,158.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.11,sleeping,0
1709692629023,-7.51,36.15,-0.90,3.68,4.37,4.81,26.40,159.60,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.10,sleeping,0
1709692632095,-7.56,36.46,-0.73,3.68,4.37,4.81,28.40,158.80,4.00,Boot,DETUMBLE,OFF,3.87,powered,UNpowered,30.16,sleeping,0
1709692635167,293.78,35.70,-0.74,3.90,4.36,4.68,1195.00,156.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.19,sleeping,0
1709692638232,7.77,35.90,-0.82,3.69,4.37,4.81,79.20,157.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.17,sleeping,0
1709692641311,-7.48,36.98,-0.78,3.68,4.37,4.81,28.00,160.00,4.20,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.16,sleeping,0
1709692644383,-7.57,36.46,-0.68,3.68,4.37,4.81,26.80,160.40,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.19,sleeping,0
1709692647455,-7.51,35.89,-0.79,3.68,4.37,4.82,28.80,156.80,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.19,sleeping,0
1709692650520,-7.44,35.92,-0.75,3.68,4.37,4.81,27.20,157.00,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.27,sleeping,0
1709692653599,-7.56,36.17,-0.75,3.68,4.37,4.82,28.00,159.40,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.29,sleeping,0
1709692656665,181.61,36.72,-0.81,3.82,4.36,4.73,765.00,161.40,4.20,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.27,sleeping,0
1709692659742,211.99,36.97,-0.80,3.84,4.36,4.71,870.00,157.20,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.22,sleeping,0
1709692662809,-7.49,35.83,-0.73,3.68,4.37,4.82,28.00,159.00,3.80,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.21,sleeping,0
1709692665887,-7.46,35.87,-0.72,3.68,4.37,4.82,26.80,156.60,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.19,sleeping,0
1709692668959,152.60,36.47,-0.77,3.79,4.36,4.74,642.80,162.60,4.00,Boot,DETUMBLE,OFF,3.85,powered,UNpowered,30.22,sleeping,0
1709692672031,-7.51,36.76,-0.76,3.68,4.37,4.81,27.60,161.00,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.24,sleeping,0
1709692675103,-46.04,45.96,-0.72,3.49,3.52,2.92,159.20,161.00,4.00,Boot,DETUMBLE,OFF,3.86,powered,UNpowered,30.31,sleeping,0
1709692678175,-45.79,45.91,-0.73,3.49,3.52,2.42,161.00,162.20,3.20,Boot,DETUMBLE,OFF,3.83,powered,UNpowered,30.24,sleeping,0
1709692681241,-45.41,45.39,-0.80,3.50,3.53,1.98,160.20,160.40,1.60,Boot,DETUMBLE,OFF,3.81,powered,UNpowered,30.23,sleeping,0
1709692684319,-46.72,46.49,-0.73,3.49,3.53,1.63,162.60,163.60,0.00,Boot,DETUMBLE,OFF,3.78,powered,UNpowered,30.17,sleeping,0
1709692687384,-46.74,46.39,-0.71,3.50,3.52,1.35,164.20,163.20,0.00,Boot,DETUMBLE,OFF,3.75,powered,UNpowered,30.10,sleeping,0
1709692690463,-46.33,46.07,-0.72,3.50,3.53,1.07,159.40,159.40,0.00,Boot,DETUMBLE,OFF,3.73,powered,UNpowered,30.89,sleeping,0
1709692693534,-44.93,44.86,-0.65,3.50,3.53,0.91,159.80,159.80,0.00,Boot,DETUMBLE,OFF,3.70,powered,UNpowered,37.16,sleeping,0
1709692696601,-46.02,46.50,-0.74,3.50,3.53,0.80,161.00,163.00,0.00,Boot,DETUMBLE,OFF,3.67,powered,UNpowered,42.22,sleeping,0
1709692699673,-46.49,45.95,-0.68,3.50,3.53,0.73,162.40,163.60,0.00,Boot,DETUMBLE,OFF,3.64,powered,UNpowered,46.52,sleeping,0
1709692702750,-45.50,46.45,-0.72,3.50,3.53,0.69,159.80,162.60,0.00,Boot,DETUMBLE,OFF,3.61,powered,UNpowered,50.07,sleeping,0
1709692705815,-46.03,45.38,-0.74,3.50,3.53,0.68,160.00,160.60,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,53.24,sleeping,0
1709692708889,-45.77,45.38,-0.72,3.50,3.53,0.68,161.80,162.60,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,56.31,sleeping,0
1709692711962,-46.58,47.16,-0.73,3.50,3.53,0.67,162.60,164.40,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,59.35,sleeping,0
1709692715038,-46.76,46.62,-0.78,3.50,3.53,0.67,160.20,160.40,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,62.47,sleeping,0
1709692718105,-45.56,45.92,-0.78,3.50,3.53,0.67,161.20,160.40,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,65.48,sleeping,0
1709692721182,-45.61,45.45,-0.71,3.50,3.53,0.67,157.80,159.80,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,68.49,sleeping,0
1709692724254,-46.08,46.26,-0.73,3.50,3.53,0.68,163.60,163.60,0.00,Boot,DETUMBLE,OFF,3.58,powered,UNpowered,71.41,sleeping,0
1709692727326,-46.81,46.31,-0.67,3.50,3.53,0.68,163.00,162.40,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,74.57,sleeping,0
1709692730394,-45.63,46.13,-0.74,3.50,3.53,0.68,159.80,160.40,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,77.67,sleeping,0
1709692733470,-45.08,45.25,-0.76,3.50,3.54,0.68,159.80,161.20,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,80.71,sleeping,0
1709692736537,-46.10,46.55,-0.77,3.50,3.53,0.68,162.00,163.80,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,83.75,sleeping,0
1709692739614,-45.75,46.36,-0.74,3.50,3.53,0.67,163.60,162.40,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,86.97,sleeping,0
1709692742686,-45.51,46.49,-0.78,3.51,3.53,0.67,159.00,163.00,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,90.01,sleeping,0
1709692745753,-46.00,45.40,-0.72,3.51,3.53,0.67,160.80,162.00,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,93.00,sleeping,0
1709692748825,-45.17,45.23,-0.70,3.50,3.53,0.67,159.40,161.40,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,96.05,sleeping,0
1709692751902,-46.31,46.74,-0.75,3.50,3.53,0.68,162.60,163.00,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,99.06,sleeping,0
1709692754975,-46.66,46.39,-0.73,3.50,3.53,0.67,162.40,162.40,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,102.20,sleeping,0
1709692758046,-45.62,45.04,-0.76,3.51,3.54,0.67,160.20,160.00,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,105.21,sleeping,0
1709692761113,-44.97,45.05,-0.72,3.50,3.53,0.68,160.20,160.00,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,108.21,sleeping,0
1709692764191,-46.22,46.90,-0.82,3.50,3.53,0.68,161.20,162.20,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,111.21,sleeping,0
1709692767257,-46.11,46.52,-0.76,3.50,3.53,0.67,163.20,162.60,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,114.32,sleeping,0
1709692770330,-46.16,45.57,-0.70,3.50,3.53,0.68,159.60,161.60,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,117.34,sleeping,0
1709692773406,-45.33,45.72,-0.68,3.50,3.53,0.68,160.80,161.20,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,120.37,sleeping,0
1709692776479,-45.67,45.58,-0.71,3.50,3.53,0.68,158.60,160.60,0.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,123.33,sleeping,0
1709692779546,-7.50,36.76,-0.72,3.65,4.36,4.80,27.60,160.80,4.00,Boot,DETUMBLE,OFF,3.59,powered,UNpowered,125.83,sleeping,0
1709692782616,-7.53,36.52,-0.73,3.65,4.36,4.80,26.40,159.40,4.00,Boot,DETUMBLE,OFF,3.61,powered,UNpowered,125.86,sleeping,0
1709692785695,-7.57,36.18,-0.73,3.65,4.36,4.80,27.60,156.60,4.00,Boot,DETUMBLE,OFF,3.64,powered,UNpowered,125.78,sleeping,0
1709692788763,33.11,35.97,-0.72,3.78,4.35,4.78,169.20,155.20,4.00,Boot,DETUMBLE,OFF,3.66,powered,UNpowered,125.76,sleeping,0
1709692791838,41.73,36.23,-0.78,3.78,4.35,4.78,159.40,160.40,4.00,Boot,DETUMBLE,OFF,3.68,powered,UNpowered,125.69,sleeping,0
1709692794910,-7.55,36.96,-0.69,3.64,4.36,4.80,27.20,159.80,4.00,Boot,DETUMBLE,OFF,3.69,powered,UNpowered,125.62,sleeping,0
1709692797982,-7.55,36.98,-0.81,3.65,4.36,4.80,27.20,159.00,4.00,Boot,DETUMBLE,OFF,3.71,powered,UNpowered,125.47,sleeping,0
1709692801054,-7.58,36.00,-0.75,3.65,4.36,4.80,26.80,156.60,4.20,Boot,DETUMBLE,OFF,3.74,powered,UNpowered,125.46,sleeping,0
1709692804120,-7.53,36.18,-0.69,3.65,4.36,4.80,26.80,159.40,4.00,Boot,DETUMBLE,OFF,3.76,powered,UNpowered,125.40,sleeping,0
1709692807193,30.10,36.26,-0.74,3.78,4.35,4.78,164.20,160.00,4.00,Boot,DETUMBLE,OFF,3.78,powered,UNpowered,125.36,sleeping,0
1709692810265,4.85,37.02,-0.73,3.69,4.36,4.79,71.00,162.00,4.20,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.37,sleeping,0
1709692813342,-7.57,35.96,-0.74,3.65,4.36,4.80,27.20,158.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.32,sleeping,0
1709692816409,-7.50,36.16,-0.77,3.65,4.36,4.80,26.80,157.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.30,sleeping,0
1709692819486,-7.62,36.03,-0.77,3.65,4.36,4.80,27.20,160.20,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.28,sleeping,0
1709692822558,30.62,36.70,-0.72,3.78,4.36,4.78,166.60,159.20,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.24,sleeping,0
1709692825627,30.20,36.58,-0.68,3.78,4.35,4.78,167.20,156.40,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.20,sleeping,0
1709692828698,-7.50,35.79,-0.69,3.65,4.36,4.80,28.40,156.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.21,sleeping,0
1709692831760,-7.52,36.32,-0.74,3.66,4.36,4.80,26.80,156.20,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.26,sleeping,0
1709692834846,-7.57,36.51,-0.79,3.66,4.36,4.80,27.60,159.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,125.20,sleeping,0
1709692837916,-7.64,36.93,-0.78,3.66,4.36,4.79,81.60,159.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.20,sleeping,0
1709692840990,49.94,36.56,-0.71,3.79,4.35,4.76,216.40,156.40,4.20,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,125.17,sleeping,0
1709692844062,12.48,36.40,-0.79,3.70,4.36,4.80,33.40,157.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,121.84,sleeping,0
1709692847134,-7.57,36.28,-0.71,3.66,4.36,4.80,26.80,159.20,4.20,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,115.95,sleeping,0
1709692850206,-7.55,36.71,-0.72,3.66,4.36,4.80,27.60,159.40,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,111.26,sleeping,0
1709692853272,-7.56,36.23,-0.84,3.66,4.36,4.80,27.20,157.60,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,107.15,sleeping,0
1709692856344,44.54,36.17,-0.81,3.76,4.36,4.77,212.80,157.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,103.68,sleeping,0
1709692859417,43.05,36.41,-0.71,3.76,4.35,4.77,212.60,156.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,100.48,sleeping,0
1709692862494,-7.59,36.34,-0.75,3.66,4.36,4.80,27.20,158.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,97.32,sleeping,0
1709692865562,-7.67,36.49,-0.77,3.66,4.36,4.80,27.20,158.80,4.20,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,94.15,sleeping,0
1709692868637,-7.54,36.65,-0.76,3.66,4.36,4.80,26.80,155.40,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,91.08,sleeping,0
1709692871710,7.76,35.88,-0.72,3.69,4.36,4.79,82.60,157.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,87.98,sleeping,0
1709692874782,42.99,36.46,-0.67,3.77,4.35,4.77,234.00,159.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,84.96,sleeping,0
1709692877850,-7.50,36.63,-0.81,3.66,4.36,4.80,27.20,159.40,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,81.83,sleeping,0
1709692880920,-7.64,36.62,-0.75,3.66,4.36,4.80,26.80,157.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,78.73,sleeping,0
1709692883993,-7.59,36.57,-0.76,3.66,4.36,4.80,26.80,159.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,75.61,sleeping,0
1709692887070,-7.60,35.89,-0.75,3.66,4.36,4.80,27.60,158.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,72.48,sleeping,0
1709692890142,47.61,36.61,-0.76,3.77,4.35,4.77,232.40,161.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,69.38,sleeping,0
1709692893214,49.98,36.44,-0.75,3.77,4.35,4.77,240.20,160.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,66.14,sleeping,0
1709692896282,-7.64,36.02,-0.80,3.66,4.36,4.80,26.00,158.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,63.09,sleeping,0
1709692899357,-7.57,36.46,-0.78,3.66,4.36,4.80,26.80,156.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,60.02,sleeping,0
1709692902424,-7.62,36.10,-0.71,3.66,4.36,4.80,27.20,159.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,56.99,sleeping,0
1709692905501,7.78,36.35,-0.76,3.69,4.36,4.79,136.60,159.60,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,53.96,sleeping,0
1709692908573,47.93,36.57,-0.75,3.77,4.35,4.77,278.60,158.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,50.73,sleeping,0
1709692911645,-7.58,35.95,-0.76,3.66,4.36,4.80,27.60,157.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,47.59,sleeping,0
1709692914714,-7.55,35.96,-0.85,3.66,4.36,4.80,27.20,157.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,44.56,sleeping,0
1709692917790,-7.55,36.67,-0.82,3.65,4.36,4.80,26.80,158.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,41.53,sleeping,0
1709692920862,-7.59,36.68,-0.76,3.66,4.36,4.80,26.80,159.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,38.42,sleeping,0
1709692923930,45.83,36.56,-0.75,3.76,4.36,4.77,210.20,157.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,35.33,sleeping,0
1709692927006,44.53,36.24,-0.68,3.73,4.36,4.78,152.40,157.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,32.26,sleeping,0
1709692930076,-7.53,37.00,-0.70,3.66,4.36,4.80,28.40,159.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,29.22,sleeping,0
1709692933149,-7.65,36.75,-0.68,3.65,4.36,4.80,26.80,158.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709692936222,-7.56,36.58,-0.75,3.65,4.36,4.80,26.80,157.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709692939294,23.11,36.02,-0.74,3.73,4.36,4.78,139.20,155.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.76,sleeping,0
1709692942366,40.53,36.47,-0.77,3.77,4.36,4.78,206.40,156.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.71,sleeping,0
1709692945438,-7.48,37.03,-0.83,3.66,4.36,4.80,27.60,160.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.74,sleeping,0
1709692948510,-7.56,36.76,-0.81,3.65,4.36,4.80,26.80,159.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.75,sleeping,0
1709692951581,-7.58,36.12,-0.72,3.65,4.36,4.80,27.20,157.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.76,sleeping,0
1709692954654,-7.61,36.12,-0.81,3.66,4.36,4.80,27.20,154.60,4.40,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.73,sleeping,0
1709692957720,41.05,35.83,-0.71,3.77,4.36,4.77,217.00,158.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.74,sleeping,0
1709692960798,25.30,36.43,-0.80,3.74,4.36,4.78,157.40,158.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.71,sleeping,0
1709692963869,-7.54,37.10,-0.75,3.66,4.36,4.80,26.80,160.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.71,sleeping,0
1709692966941,-7.65,35.59,-0.64,3.65,4.36,4.80,26.40,157.20,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.72,sleeping,0
1709692970014,-7.51,35.75,-0.77,3.65,4.36,4.80,27.20,155.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.75,sleeping,0
1709692973086,25.54,36.80,-0.81,3.73,4.36,4.78,148.80,159.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.71,sleeping,0
1709692976158,43.68,36.47,-0.70,3.77,4.35,4.77,217.40,159.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.69,sleeping,0
1709692979229,-7.62,36.10,-0.76,3.66,4.36,4.80,26.80,156.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.64,sleeping,0
1709692982302,-7.56,35.84,-0.75,3.65,4.36,4.80,26.40,155.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.64,sleeping,0
1709692985369,-7.59,35.71,-0.84,3.65,4.36,4.80,27.20,157.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.68,sleeping,0
1709692988446,-7.55,36.56,-0.71,3.66,4.36,4.80,28.00,159.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.70,sleeping,0
1709692991515,43.85,36.77,-0.78,3.81,4.35,4.77,206.00,158.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.71,sleeping,0
1709692994590,30.12,35.81,-0.78,3.74,4.36,4.79,98.00,156.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.69,sleeping,0
1709692997656,-7.56,35.65,-0.84,3.66,4.36,4.80,28.40,156.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,27.70,sleeping,0
1709693000732,-7.55,36.47,-0.71,3.66,4.36,4.80,28.40,158.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.73,sleeping,0
1709693003800,-7.61,36.42,-0.77,3.66,4.36,4.80,27.60,159.40,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.70,sleeping,0
1709693006873,42.53,36.17,-0.68,3.76,4.35,4.78,210.00,158.00,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.73,sleeping,0
1709693009949,62.13,36.03,-0.84,3.76,4.36,4.77,211.00,156.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709693013022,-7.58,36.06,-0.68,3.66,4.36,4.80,28.80,157.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.81,sleeping,0
1709693016080,-7.60,36.90,-0.69,3.66,4.36,4.80,27.20,159.80,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.82,sleeping,0
1709693019164,-7.51,36.58,-0.79,3.66,4.36,4.80,27.20,161.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709693022235,-7.54,36.43,-0.73,3.66,4.36,4.80,27.60,155.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.75,sleeping,0
1709693025309,43.13,35.61,-0.84,3.76,4.36,4.77,211.40,155.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.73,sleeping,0
1709693028381,12.43,36.90,-0.75,3.70,4.36,4.79,102.20,160.40,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.71,sleeping,0
1709693031454,-7.61,37.06,-0.81,3.66,4.36,4.80,27.60,159.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.72,sleeping,0
1709693034526,-7.54,36.14,-0.75,3.66,4.36,4.80,26.40,158.00,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.68,sleeping,0
1709693037597,-7.46,36.38,-0.76,3.66,4.36,4.80,27.20,159.20,4.20,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.69,sleeping,0
1709693040669,43.52,35.77,-0.69,3.77,4.35,4.77,231.40,156.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709693043738,44.31,36.85,-0.80,3.77,4.35,4.77,219.20,160.00,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,27.77,sleeping,0
1709693046813,-7.64,37.11,-0.76,3.65,4.36,4.80,26.80,159.40,4.00,Boot,DETUMBLE,OFF,3.79,powered,UNpowered,27.75,sleeping,0
1709693049882,-7.53,36.37,-0.82,3.66,4.36,4.80,27.20,155.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.81,sleeping,0
1709693052955,-7.60,35.92,-0.76,3.65,4.36,4.80,27.20,156.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709693056024,-7.63,36.21,-0.78,3.65,4.36,4.79,83.40,159.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.80,sleeping,0
1709693059091,44.86,36.95,-0.73,3.80,4.35,4.76,276.80,160.20,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.75,sleeping,0
1709693062171,10.57,36.49,-0.68,3.70,4.36,4.79,26.20,157.60,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.79,sleeping,0
1709693065232,-7.58,36.11,-0.69,3.66,4.36,4.80,26.80,156.80,4.00,Boot,DETUMBLE,OFF,3.80,powered,UNpowered,27.78,sleeping,0
