Time,Current to/from Batteries (mA),Current to Satellite (mA),Current from Solar Panel (mA),Battery Voltage (TB),Satellite Voltage,Solar Panel Voltage,Power to/from Batteries (mW),Power consumbed by Sattelite (mW),Power from Solar Panel (mW),Current Mission Mode,ACS Mode,ACS On/Off,Battery Voltage (Onboard),IMU On/Off,Optical Sensor On/Off,Solar Current (Onboard),RockBLOCK Sleeping/Awake,RockBLOCK Mode
1711135286688,-37.52,37.99,-0.73,4.12,4.11,0.82,154.4,155.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135289764,-37.11,36.96,-0.8,4.12,4.11,0.82,150,152,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135292836,-36.7,36.68,-0.74,4.12,4.11,0.82,152.4,149.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135295909,-36.59,36.46,-0.7,4.12,4.11,0.82,150.6,152.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135298974,-36.91,37.2,-0.75,4.12,4.11,0.82,154.6,152.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135302053,-37.31,37.35,-0.78,4.12,4.11,0.82,151.4,153,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135305125,-36.45,36.19,-0.74,4.12,4.11,0.82,150.2,149.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135308191,-36.05,36.11,-0.72,4.12,4.11,0.81,150.2,150,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135311264,-37.15,37.12,-0.82,4.12,4.11,0.81,152.8,152.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135314340,-36.8,36.73,-0.7,4.12,4.11,0.82,150.2,150.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135317413,-36.09,36.11,-0.77,4.12,4.11,0.82,148.4,149.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135320485,-35.79,36.13,-0.65,4.12,4.11,0.81,146.6,148.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135323558,-35.99,36.51,-0.71,4.12,4.11,0.81,152,151.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135326624,-36,37,-0.7,4.12,4.11,0.82,150.6,150.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135329698,-36.63,36.02,-0.75,4.12,4.11,0.82,148,147.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135332773,-35.92,35.84,-0.76,4.12,4.11,0.82,148.2,148.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135335845,-35.46,36.24,-0.75,4.12,4.11,0.82,147.6,146.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135338914,-36.67,36.59,-0.69,4.12,4.11,0.82,150,150.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135341985,-35.63,36.15,-0.77,4.12,4.11,0.82,150.2,149.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135345056,-35.9,36.04,-0.7,4.12,4.11,0.82,145.4,147.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135348126,-35.61,35.67,-0.77,4.12,4.11,0.82,145.8,146.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135351203,-35.57,36.06,-0.85,4.12,4.11,0.82,148.6,148.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135354271,-35.98,36.5,-0.71,4.12,4.11,0.82,146.4,149,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135357344,-35.63,35.22,-0.78,4.12,4.11,0.82,147.4,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135360417,-35.8,34.89,-0.84,4.12,4.11,0.82,146.2,146.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135363493,-35.35,35.48,-0.77,4.12,4.11,0.82,144.8,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135366564,-35.59,35.94,-0.7,4.12,4.11,0.82,146.4,147.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,0,sleeping,0
1711135369637,-35.89,35.88,-0.74,4.12,4.11,0.82,152.6,145.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,230.09,sleeping,0
1711135372704,-35.42,35.07,-0.63,4.12,4.11,0.82,146.8,148.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.93,sleeping,0
1711135375782,-35.39,35.58,-0.7,4.12,4.11,0.82,146.8,146.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.79,sleeping,0
1711135378848,-35.69,34.73,-0.72,4.12,4.11,0.82,145.8,147,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.67,sleeping,0
1711135381923,-36.09,35.93,-0.72,4.12,4.11,0.82,147.8,148.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.56,sleeping,0
1711135384991,-36.01,36.38,-0.68,4.12,4.11,0.82,149.8,147.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.49,sleeping,0
1711135388066,-35.09,35.25,-0.68,4.12,4.11,0.82,144.2,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.38,sleeping,0
1711135391141,-35.29,35.26,-0.76,4.12,4.11,0.82,144,145.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.27,sleeping,0
1711135394207,-34.93,35.36,-0.71,4.12,4.11,0.82,144.2,147,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.22,sleeping,0
1711135397282,-36,35.55,-0.77,4.12,4.11,0.82,147.6,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.15,sleeping,0
1711135400352,-36.29,36.26,-0.76,4.12,4.11,0.81,146,148.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.12,sleeping,0
1711135403425,-35.46,35.64,-0.72,4.12,4.11,0.82,146.6,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.02,sleeping,0
1711135406501,-35.29,34.98,-0.74,4.12,4.11,0.81,145.4,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.96,sleeping,0
1711135409572,-34.78,34.94,-0.67,4.12,4.11,0.81,144.6,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.93,sleeping,0
1711135412642,-35.45,35.99,-0.67,4.12,4.11,0.81,145,147.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.86,sleeping,0
1711135415718,-35.51,35.89,-0.72,4.12,4.11,0.81,146.8,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.77,sleeping,0
1711135418790,-35.75,35.31,-0.78,4.12,4.11,0.81,144.4,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.73,sleeping,0
1711135421859,-35.32,34.68,-0.7,4.12,4.11,0.81,144.6,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.69,sleeping,0
1711135424934,-34.66,35.07,-0.7,4.12,4.11,0.81,143,144.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.66,sleeping,0
1711135428005,-35.28,35.92,-0.73,4.12,4.11,0.82,146.4,147.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.64,sleeping,0
1711135431074,-35.44,35.56,-0.72,4.12,4.11,0.81,144.6,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.6,sleeping,0
1711135434145,-35.51,35.47,-0.77,4.12,4.11,0.82,143.6,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.58,sleeping,0
1711135437215,-35.33,35.4,-0.78,4.12,4.11,0.82,144,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.56,sleeping,0
1711135440292,-34.52,35.04,-0.78,4.12,4.11,0.82,144,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.55,sleeping,0
1711135443358,-35.88,35.41,-0.76,4.12,4.11,0.82,147,148.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.54,sleeping,0
1711135446432,-35.61,36.16,-0.72,4.12,4.11,0.82,144.8,147.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.55,sleeping,0
1711135449509,-35.53,35.64,-0.71,4.12,4.11,0.82,145.2,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.55,sleeping,0
1711135452579,-34.85,34.73,-0.69,4.12,4.11,0.82,143.8,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.57,sleeping,0
1711135455643,-35.28,35.26,-0.78,4.12,4.11,0.82,143.8,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.57,sleeping,0
1711135458721,-34.67,34.88,-0.79,4.12,4.11,0.82,145.2,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.57,sleeping,0
1711135461783,-35.55,35.54,-0.74,4.12,4.11,0.82,145.6,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.57,sleeping,0
1711135464861,-35.48,35.34,-0.66,4.12,4.11,0.82,148,146.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.59,sleeping,0
1711135467939,-34.36,34.91,-0.83,4.12,4.11,0.82,143.8,144,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.57,sleeping,0
1711135471002,-34.75,35.04,-0.8,4.12,4.11,0.82,142.6,145,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.56,sleeping,0
1711135474080,-35,35.04,-0.64,4.12,4.11,0.81,145.4,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.58,sleeping,0
1711135477158,-35.67,35.67,-0.73,4.12,4.11,0.81,147.4,147.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.55,sleeping,0
1711135480220,-34.89,35.73,-0.7,4.12,4.11,0.81,145.8,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.52,sleeping,0
1711135483298,-34.75,34.75,-0.69,4.12,4.11,0.81,143.2,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.53,sleeping,0
1711135486360,-34.91,35.29,-0.75,4.12,4.11,0.81,144.2,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.52,sleeping,0
1711135489446,-34.83,34.93,-0.72,4.12,4.11,0.81,144.2,144.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.5,sleeping,0
1711135492509,-35.44,35.08,-0.73,4.12,4.11,0.81,146,146.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.46,sleeping,0
1711135495586,-34.91,35.3,-0.71,4.12,4.11,0.81,145.4,147.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.41,sleeping,0
1711135498649,-35.34,34.96,-0.7,4.12,4.11,0.81,143,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.39,sleeping,0
1711135501727,-34.53,34.52,-0.69,4.12,4.11,0.81,144.6,143.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.36,sleeping,0
1711135504805,-35.17,34.76,-0.79,4.12,4.11,0.81,142.8,143,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.32,sleeping,0
1711135507867,-35.9,35.86,-0.76,4.12,4.11,0.81,145.2,146.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.31,sleeping,0
1711135510945,-35.35,35.96,-0.71,4.12,4.11,0.81,145.6,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.28,sleeping,0
1711135514007,-34.61,34.85,-0.75,4.12,4.11,0.81,143.4,145,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.22,sleeping,0
1711135517085,-34.87,34.95,-0.73,4.12,4.11,0.81,144.2,145.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.2,sleeping,0
1711135520163,-34.88,34.99,-0.73,4.12,4.11,0.81,142.4,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.16,sleeping,0
1711135523225,-36.1,35.57,-0.74,4.12,4.11,0.81,148.6,147.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.1,sleeping,0
1711135526303,-35.29,35.71,-0.71,4.12,4.11,0.81,145.6,146.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.06,sleeping,0
1711135529381,-34.5,35.01,-0.77,4.12,4.11,0.81,144,144.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.02,sleeping,0
1711135532444,-34.82,35.35,-0.74,4.12,4.11,0.81,144.6,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.99,sleeping,0
1711135535522,-34.92,35.08,-0.72,4.12,4.11,0.81,143.4,142.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.95,sleeping,0
1711135538584,-35.77,35.86,-0.73,4.12,4.11,0.81,147.8,146.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.9,sleeping,0
1711135541662,-35.42,35.96,-0.77,4.12,4.11,0.81,149.4,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.87,sleeping,0
1711135544740,-34.64,35.38,-0.74,4.12,4.11,0.81,143.4,143.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.86,sleeping,0
1711135547802,-34.27,34.56,-0.7,4.12,4.11,0.81,143.2,142.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.83,sleeping,0
1711135550880,-34.69,34.75,-0.76,4.12,4.11,0.81,142.6,141.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.79,sleeping,0
1711135553942,-35.8,35.3,-0.73,4.12,4.11,0.81,146.4,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.74,sleeping,0
1711135557020,-35.32,35.52,-0.81,4.12,4.11,0.81,143.8,147,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.72,sleeping,0
1711135560098,-35.31,35.27,-0.64,4.12,4.11,0.81,142.4,144.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.67,sleeping,0
1711135563161,-34.51,34.87,-0.64,4.12,4.11,0.81,144,144.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.61,sleeping,0
1711135566239,-34.04,34.51,-0.76,4.12,4.11,0.81,143.8,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.62,sleeping,0
1711135569317,-35.66,34.94,-0.74,4.12,4.11,0.81,145.8,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.57,sleeping,0
1711135572379,-35.1,35.79,-0.76,4.12,4.11,0.81,146.6,149.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.5,sleeping,0
1711135575457,-35.05,35.03,-0.76,4.12,4.11,0.81,143.2,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.44,sleeping,0
1711135578519,-34.85,34.96,-0.71,4.12,4.11,0.8,143,144.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.35,sleeping,0
1711135581597,-34.69,35.07,-0.71,4.12,4.11,0.8,141.6,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.25,sleeping,0
1711135584675,-35.28,35.3,-0.72,4.12,4.11,0.8,146.8,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.15,sleeping,0
1711135587737,-35.61,35.33,-0.78,4.12,4.11,0.8,147.4,147.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.05,sleeping,0
1711135590815,-35.68,35.27,-0.72,4.12,4.11,0.8,144.4,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.96,sleeping,0
1711135593893,-34.55,35,-0.72,4.12,4.11,0.8,143.8,145,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.84,sleeping,0
1711135596956,-34.53,34.36,-0.77,4.12,4.11,0.8,143.6,143.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.72,sleeping,0
1711135600033,-34.14,34.56,-0.69,4.12,4.11,0.81,145,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.66,sleeping,0
1711135603096,-35.39,35.57,-0.69,4.12,4.11,0.81,145.2,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.56,sleeping,0
1711135606174,-35.52,35.61,-0.76,4.12,4.11,0.81,146.6,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.46,sleeping,0
1711135609252,-34.6,34.44,-0.65,4.12,4.11,0.81,143.2,143.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.38,sleeping,0
1711135612314,-34.73,34.86,-0.78,4.12,4.11,0.81,144,143.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.32,sleeping,0
1711135615392,-34.45,34.9,-0.74,4.12,4.11,0.81,142.2,142.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.23,sleeping,0
1711135618470,-35.55,34.99,-0.75,4.12,4.11,0.81,148.6,145.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.18,sleeping,0
1711135621532,-35.46,35.29,-0.71,4.12,4.11,0.81,147.4,148,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.15,sleeping,0
1711135624610,-34.74,34.73,-0.7,4.12,4.11,0.81,143.6,142.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.13,sleeping,0
1711135627672,-35.07,34.91,-0.66,4.12,4.11,0.81,143.4,144.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.13,sleeping,0
1711135630750,-34.11,34.64,-0.76,4.12,4.11,0.81,142.8,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.13,sleeping,0
1711135633828,-35.39,35.02,-0.71,4.12,4.11,0.82,146.2,146.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.1,sleeping,0
1711135636891,-35.6,35.31,-0.78,4.12,4.11,0.82,144.8,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.1,sleeping,0
1711135639969,-35.29,34.78,-0.75,4.12,4.11,0.82,142.8,142.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.15,sleeping,0
1711135643047,-34.8,34.81,-0.73,4.12,4.11,0.82,145.2,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.18,sleeping,0
1711135646109,-34.61,34.54,-0.81,4.12,4.11,0.82,140.8,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.24,sleeping,0
1711135649187,-35.62,35.12,-0.77,4.12,4.11,0.82,145.8,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.33,sleeping,0
1711135652249,-35.05,35.8,-0.78,4.12,4.11,0.83,145.4,147,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.39,sleeping,0
1711135655327,-35.37,35.39,-0.78,4.12,4.11,0.82,144.6,147,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.49,sleeping,0
1711135658405,-34.92,34.93,-0.78,4.12,4.11,0.83,143,142.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.58,sleeping,0
1711135661467,-34.69,34.73,-0.71,4.12,4.11,0.83,144.6,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.68,sleeping,0
1711135664545,-35.42,35.1,-0.64,4.12,4.11,0.83,146.2,146.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.8,sleeping,0
1711135667608,-35.07,35.2,-0.78,4.12,4.11,0.83,146.6,146.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,226.95,sleeping,0
1711135670686,-35.41,35.36,-0.71,4.12,4.11,0.83,144,144.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.05,sleeping,0
1711135673764,-34.28,34.65,-0.69,4.12,4.11,0.83,141.8,145.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.18,sleeping,0
1711135676826,-34.48,34.54,-0.8,4.12,4.11,0.83,141.8,142.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.33,sleeping,0
1711135679904,-34.44,34.39,-0.73,4.12,4.11,0.83,144.4,145.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.49,sleeping,0
1711135682982,-35.13,35.52,-0.78,4.12,4.11,0.83,146.2,143.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.65,sleeping,0
1711135686044,-35.54,35.23,-0.73,4.12,4.11,0.83,147.2,144.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.8,sleeping,0
1711135689122,-34.48,35.01,-0.73,4.12,4.11,0.84,144.2,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,227.96,sleeping,0
1711135692184,-34.51,35.47,-0.82,4.12,4.11,0.83,144,143.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.12,sleeping,0
1711135695266,-34.01,35.21,-0.73,4.12,4.11,0.84,141.6,142,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.3,sleeping,0
1711135698329,-35.09,35.27,-0.75,4.12,4.11,0.84,146.8,146,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.45,sleeping,0
1711135701407,-35.37,35.3,-0.72,4.12,4.11,0.84,146.8,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.64,sleeping,0
1711135704484,-34.68,34.62,-0.77,4.12,4.11,0.84,140.2,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,228.82,sleeping,0
1711135707547,-34.44,34.83,-0.71,4.12,4.11,0.83,143,143,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.03,sleeping,0
1711135710625,-34.81,34.02,-0.74,4.12,4.11,0.83,142,141.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.2,sleeping,0
1711135713687,-35.34,34.89,-0.77,4.12,4.11,0.83,145.6,146.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.38,sleeping,0
1711135716765,-35.16,35.28,-0.79,4.12,4.11,0.83,145.2,148.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.57,sleeping,0
1711135719843,-34.74,35.23,-0.7,4.12,4.11,0.83,140.8,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.78,sleeping,0
1711135722909,-34.96,34.3,-0.75,4.12,4.11,0.83,142.6,142.2,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,229.98,sleeping,0
1711135725986,-34.71,34.63,-0.75,4.12,4.11,0.83,142.4,144.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,230.19,sleeping,0
1711135729049,-35.6,35.27,-0.74,4.12,4.11,0.83,145,143.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,230.36,sleeping,0
1711135732127,-34.88,35.7,-0.72,4.12,4.11,0.83,145,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,230.57,sleeping,0
1711135735205,-34.96,35.02,-0.74,4.12,4.11,0.83,144.8,142,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,230.78,sleeping,0
1711135738267,-34.85,34.55,-0.76,4.12,4.11,0.83,143.6,144.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,230.98,sleeping,0
1711135741345,-34.51,34.85,-0.8,4.12,4.11,0.83,142.2,143.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,231.18,sleeping,0
1711135744411,-35.24,35.43,-0.71,4.12,4.11,0.83,146.4,149,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,231.4,sleeping,0
1711135747489,-35.46,35.37,-0.7,4.12,4.11,0.83,144.8,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,231.62,sleeping,0
1711135750552,-35.78,35.22,-0.66,4.12,4.11,0.83,145.2,145.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,231.83,sleeping,0
1711135753630,-34.51,34.85,-0.82,4.12,4.11,0.83,143.4,142.6,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,232.02,sleeping,0
1711135756708,-34.94,34.95,-0.71,4.12,4.11,0.83,141.4,143,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,232.2,sleeping,0
1711135759770,-34.45,34.57,-0.77,4.12,4.11,0.83,140.8,140.8,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,232.39,sleeping,0
1711135762848,-35.22,35.2,-0.7,4.12,4.11,0.83,145.6,146.4,0,Boot,DETUMBLE,OFF,4.13,powered,UNpowered,232.57,sleeping,0
