Time,Current to/from Batteries (mA),Current to Satellite (mA),Current from Solar Panel (mA),Battery Voltage (TB),Satellite Voltage,Solar Panel Voltage,Power to/from Batteries (mW),Power consumbed by Sattelite (mW),Power from Solar Panel (mW),Current Mission Mode,ACS Mode,ACS On/Off,Battery Voltage (Onboard),IMU On/Off,Optical Sensor On/Off,Solar Current (Onboard),RockBLOCK Sleeping/Awake,RockBLOCK Mode
1710880768637,-61.44,61.62,-0.70,4.00,3.97,1.82,249.20,245.00,0.40,Boot,DETUMBLE,OFF,4.01,powered,UNpowered,0,sleeping,0
1710880771661,-61.05,60.54,-0.75,4.00,3.97,1.83,241.80,238.80,1.20,Boot,DETUMBLE,OFF,4.01,powered,UNpowered,0,sleeping,0
1710880774692,-60.32,60.09,-0.83,4.00,3.97,1.83,240.20,239.20,2.40,Boot,DETUMBLE,OFF,4.01,powered,UNpowered,0,sleeping,0
1710880777707,-58.52,58.31,-0.72,4.00,3.97,1.80,235.60,235.00,0.40,Boot,DETUMBLE,OFF,4.01,powered,UNpowered,0,sleeping,0
1710880780738,-56.67,57.86,-0.72,4.00,3.97,1.84,228.60,225.80,2.00,Boot,DETUMBLE,OFF,4.01,powered,UNpowered,0,sleeping,0
1710880783754,-55.92,56.08,-0.79,4.00,3.97,1.97,221.40,222.40,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880786785,-55.36,55.45,-0.83,4.00,3.97,2.00,220.80,220.60,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880789816,-54.47,54.23,-0.81,4.01,3.98,2.00,218.40,218.00,0.80,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880792831,-52.77,52.87,-0.82,4.00,3.98,2.00,214.40,209.00,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880795862,-52.53,52.33,-0.78,4.00,3.98,2.01,208.80,204.80,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880798878,-52.00,52.07,-0.72,4.01,3.98,2.07,210.00,206.20,2.80,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880801909,-51.18,51.06,-0.76,4.01,3.98,2.07,206.40,204.00,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880804924,-50.02,50.31,-0.85,4.01,3.98,1.96,195.80,200.40,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880807955,-49.51,49.28,-0.85,4.01,3.98,2.00,198.80,196.40,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880810981,-49.24,49.07,-0.91,4.01,3.98,1.95,199.00,198.20,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880814005,-48.45,49.03,-0.91,4.01,3.98,1.92,195.20,193.00,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880817018,-46.90,46.70,-0.83,4.01,3.98,1.92,190.00,189.20,0.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880820049,-47.20,46.98,-0.84,4.01,3.98,1.94,187.40,184.40,2.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880823078,-47.34,47.19,-0.82,4.01,3.98,1.93,188.00,187.20,2.80,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880826103,-46.99,46.97,-0.83,4.01,3.98,1.98,186.60,184.60,0.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880829124,-45.91,45.76,-0.64,4.01,3.99,1.78,181.40,179.40,0.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880832138,-45.34,44.99,-0.75,4.01,3.99,1.82,182.00,180.40,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880835173,-45.31,45.46,-0.79,4.01,3.99,1.86,181.80,181.40,0.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880838196,-45.11,45.20,-0.79,4.01,3.99,2.02,178.80,178.80,2.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880841209,-44.24,44.08,-0.79,4.01,3.99,2.07,175.60,174.20,1.60,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880844243,-43.91,43.50,-0.71,4.01,3.99,2.07,176.60,174.60,3.60,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,0,sleeping,0
1710880847270,-43.63,43.91,-0.77,4.01,3.99,2.07,177.00,174.60,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880850286,-44.16,43.64,-0.75,4.01,3.99,2.07,175.60,170.80,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880853317,-42.78,43.00,-0.76,4.01,3.99,2.07,171.00,170.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880856331,-42.14,42.25,-0.78,4.01,3.99,2.08,171.80,169.40,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880859361,-42.55,42.68,-0.77,4.01,3.99,2.08,173.20,171.60,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880862391,-42.91,42.82,-0.74,4.01,3.99,2.08,171.20,171.00,3.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880865405,-41.63,41.43,-0.73,4.01,3.99,2.08,167.40,167.60,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880868438,-41.37,41.90,-0.72,4.01,3.99,2.08,163.80,165.20,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880871449,-41.86,42.20,-0.69,4.01,3.99,2.08,169.40,167.00,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880874479,-41.51,41.67,-0.77,4.01,3.99,2.08,169.00,168.20,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880877510,-40.78,40.85,-0.74,4.01,3.99,2.08,164.00,164.00,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880880534,-40.86,40.52,-0.73,4.01,3.99,2.08,163.80,164.00,3.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880883552,-41.12,40.82,-0.75,4.01,3.99,2.07,165.20,165.20,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880886583,-41.13,41.12,-0.74,4.01,3.99,2.07,163.20,163.40,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,0,sleeping,0
1710880889605,-40.36,40.56,-0.73,4.01,3.99,2.07,162.00,161.60,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.61,sleeping,0
1710880892628,-40.33,40.79,-0.75,4.01,3.99,2.08,161.00,159.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.63,sleeping,0
1710880895653,-40.51,40.85,-0.80,4.01,3.99,2.08,161.60,162.20,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.65,sleeping,0
1710880898678,-40.17,40.14,-0.80,4.01,3.99,2.08,160.60,158.80,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.63,sleeping,0
1710880901702,-39.61,40.13,-0.79,4.01,3.99,2.08,159.40,159.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.61,sleeping,0
1710880904717,-40.09,40.28,-0.69,4.01,3.99,2.08,161.00,161.80,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710880907748,-40.04,39.73,-0.78,4.01,3.99,2.08,160.20,160.80,3.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710880910775,-39.64,39.89,-0.68,4.01,3.99,2.08,158.20,157.80,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.58,sleeping,0
1710880913791,-39.45,39.88,-0.73,4.01,3.99,2.08,155.20,155.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710880916821,-39.70,40.03,-0.79,4.01,3.99,2.08,161.00,157.80,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710880919836,-38.69,38.55,-0.77,4.01,3.99,2.08,156.80,157.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.56,sleeping,0
1710880922871,-38.90,39.04,-0.74,4.01,3.99,2.08,156.20,154.60,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710880925893,-39.85,39.48,-0.71,4.01,3.99,2.08,160.40,157.80,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.50,sleeping,0
1710880928910,-38.58,39.02,-0.85,4.01,3.99,2.08,154.80,154.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710880931941,-39.17,38.59,-0.74,4.01,3.99,2.08,154.20,153.60,3.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.59,sleeping,0
1710880934955,-39.30,38.98,-0.77,4.01,3.99,2.08,157.00,156.40,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.58,sleeping,0
1710880937990,-38.34,38.67,-0.67,4.01,3.99,2.08,157.60,156.20,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.58,sleeping,0
1710880941013,-38.43,38.29,-0.71,4.01,3.99,2.08,154.60,153.00,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710880944029,-39.57,38.54,-0.75,4.01,3.99,2.08,155.40,152.00,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.54,sleeping,0
1710880947058,-40.18,39.98,-0.76,4.01,3.99,2.07,155.60,155.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.50,sleeping,0
1710880950073,-37.94,38.00,-0.68,4.01,3.99,2.08,152.00,153.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710880953101,-38.45,38.49,-0.75,4.01,3.99,2.07,152.00,153.60,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710880956133,-38.53,38.72,-0.76,4.01,3.99,2.08,154.40,154.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710880959147,-37.97,38.43,-0.77,4.01,3.99,2.08,157.00,155.60,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.49,sleeping,0
1710880962177,-38.00,37.95,-0.75,4.01,3.99,2.08,152.60,152.20,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.52,sleeping,0
1710880965206,-39.11,38.19,-0.67,4.01,3.99,2.08,154.00,151.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710880968229,-38.41,38.28,-0.77,4.01,3.99,2.08,156.00,154.80,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710880971250,-37.81,37.77,-0.72,4.01,3.99,2.08,150.40,150.60,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.46,sleeping,0
1710880974265,-37.81,38.17,-0.70,4.01,3.99,2.08,152.40,150.40,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710880977297,-38.51,38.23,-0.78,4.01,3.99,2.08,154.60,153.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.50,sleeping,0
1710880980325,-38.28,38.32,-0.82,4.01,3.99,2.08,153.40,152.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710880983351,-37.70,37.83,-0.70,4.02,3.99,2.08,152.00,148.80,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710880986373,-37.77,37.45,-0.72,4.01,3.99,2.08,151.00,151.80,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.54,sleeping,0
1710880989385,-38.00,37.87,-0.75,4.01,3.99,2.08,152.40,152.40,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.54,sleeping,0
1710880992414,-37.55,37.25,-0.78,4.01,3.99,2.08,149.40,150.60,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710880995444,-37.32,37.54,-0.77,4.01,3.99,2.08,149.60,152.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710880998457,-37.95,38.07,-0.83,4.01,3.99,2.08,150.80,148.80,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.49,sleeping,0
1710881001489,-38.01,38.27,-0.82,4.01,3.99,2.08,153.60,153.60,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.52,sleeping,0
1710881004502,-36.88,37.27,-0.74,4.01,3.99,2.08,150.40,148.40,3.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.52,sleeping,0
1710881007534,-36.65,37.20,-0.88,4.01,3.99,2.08,150.00,148.20,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881010562,-37.58,37.96,-0.74,4.01,3.99,2.08,152.60,152.20,3.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.43,sleeping,0
1710881013590,-38.30,37.87,-0.81,4.01,3.99,2.08,155.00,148.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.46,sleeping,0
1710881016608,-37.04,37.20,-0.80,4.01,3.99,2.08,147.80,147.40,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881019638,-36.98,37.56,-0.74,4.01,3.99,2.08,149.00,148.80,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710881022651,-37.98,37.98,-0.81,4.01,3.99,2.08,153.60,150.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.34,sleeping,0
1710881025685,-36.88,37.29,-0.78,4.01,3.99,2.08,150.00,148.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.35,sleeping,0
1710881028708,-37.14,37.04,-0.80,4.01,3.99,2.08,148.80,148.80,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.38,sleeping,0
1710881031727,-37.61,37.95,-0.72,4.01,3.99,2.08,152.20,150.60,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.37,sleeping,0
1710881034756,-38.15,37.43,-0.75,4.01,3.99,2.08,153.00,150.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.41,sleeping,0
1710881037782,-36.80,36.99,-0.71,4.01,3.99,2.08,145.80,147.60,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.37,sleeping,0
1710881040799,-37.54,36.91,-0.89,4.01,4.00,2.08,149.00,146.40,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.36,sleeping,0
1710881043830,-37.65,37.70,-0.77,4.01,3.99,2.08,150.00,151.40,2.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.35,sleeping,0
1710881046845,-36.58,36.80,-0.74,4.01,3.99,2.08,146.80,145.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.43,sleeping,0
1710881049876,-37.23,36.76,-0.78,4.01,3.99,2.07,148.40,146.40,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710881052888,-37.35,38.05,-0.75,4.01,3.99,2.06,150.40,149.60,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.46,sleeping,0
1710881055926,-37.60,37.96,-0.81,4.01,3.99,2.02,150.00,151.60,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.43,sleeping,0
1710881058949,-36.15,36.52,-0.77,4.01,3.99,2.01,146.40,148.20,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710881061963,-37.06,36.92,-0.80,4.01,3.99,2.02,148.80,148.40,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.42,sleeping,0
1710881064994,-37.89,37.66,-0.84,4.01,3.99,2.02,150.40,150.00,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710881068007,-36.65,36.55,-0.68,4.01,3.99,1.98,145.80,148.00,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710881071044,-36.62,36.59,-0.84,4.01,3.99,1.98,147.00,147.40,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.46,sleeping,0
1710881074069,-37.28,37.20,-0.79,4.01,3.99,2.00,150.60,148.60,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710881077082,-37.38,38.23,-0.75,4.01,3.99,2.00,148.20,149.40,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.50,sleeping,0
1710881080113,-36.72,37.56,-0.86,4.01,3.99,2.00,146.00,147.40,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881083126,-36.89,37.05,-0.93,4.01,3.99,1.92,148.80,146.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710881086155,-37.56,37.94,-0.76,4.01,3.99,1.88,150.60,149.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.52,sleeping,0
1710881089187,-36.63,36.55,-0.88,4.01,3.99,1.86,150.20,148.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881092200,-36.96,37.04,-0.73,4.01,3.99,1.81,149.60,146.40,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710881095231,-37.35,37.13,-0.79,4.01,3.99,1.85,149.40,149.80,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.52,sleeping,0
1710881098259,-36.55,37.14,-0.81,4.01,3.99,1.80,149.40,148.80,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881101284,-36.96,36.95,-0.83,4.01,3.99,1.81,148.00,149.20,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710881104305,-37.26,37.13,-0.81,4.01,3.99,1.81,149.00,146.00,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.60,sleeping,0
1710881107319,-37.24,37.18,-0.75,4.01,3.99,1.81,149.40,151.40,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.58,sleeping,0
1710881110350,-35.92,36.92,-0.70,4.01,3.99,1.80,145.60,146.00,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710881113380,-36.33,36.20,-0.78,4.01,3.99,1.80,146.00,146.60,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881116405,-37.56,37.64,-0.72,4.01,3.99,1.79,149.20,150.40,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710881119425,-36.60,36.70,-0.79,4.01,3.99,1.79,147.60,146.20,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.60,sleeping,0
1710881122453,-36.59,36.60,-0.77,4.01,3.99,1.79,147.20,146.60,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.56,sleeping,0
1710881125468,-37.36,37.47,-0.71,4.01,3.99,1.79,149.60,147.40,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.56,sleeping,0
1710881128501,-36.86,37.60,-0.81,4.01,3.99,1.78,150.00,149.60,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710881131510,-36.98,36.79,-0.77,4.01,3.99,1.78,146.20,146.00,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710881134542,-36.17,36.48,-0.77,4.01,3.99,1.77,147.60,148.60,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881137573,-37.35,37.41,-0.76,4.01,3.99,1.77,149.80,147.60,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.50,sleeping,0
1710881140597,-36.62,36.40,-0.73,4.01,3.99,1.77,146.40,144.80,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881143615,-35.68,36.24,-0.82,4.01,3.99,1.77,146.80,148.20,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710881146645,-37.02,37.47,-0.73,4.01,3.99,1.77,150.60,148.00,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710881149661,-37.17,37.44,-0.78,4.01,3.99,1.77,148.80,150.00,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.52,sleeping,0
1710881152692,-36.66,36.78,-0.66,4.01,3.99,1.77,144.40,145.60,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.50,sleeping,0
1710881155705,-36.42,36.60,-0.76,4.01,3.99,1.77,147.00,147.40,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881158742,-36.96,37.17,-0.76,4.01,3.99,1.77,149.40,150.20,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881161764,-36.47,36.73,-0.73,4.01,3.99,1.78,145.00,145.40,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881164779,-36.88,36.32,-0.69,4.01,3.99,1.78,147.60,146.60,0.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.51,sleeping,0
1710881167810,-37.15,37.03,-0.70,4.01,3.98,1.79,148.40,146.40,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710881170823,-37.30,36.94,-0.75,4.01,3.98,1.80,153.00,150.20,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.53,sleeping,0
1710881173852,-36.67,36.23,-0.73,4.01,3.99,1.81,147.00,145.40,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710881176885,-36.79,36.36,-0.75,4.01,3.99,1.82,146.80,143.20,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.67,sleeping,0
1710881179899,-36.97,37.12,-0.87,4.01,3.98,1.83,149.40,148.00,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.60,sleeping,0
1710881182930,-36.54,37.04,-0.77,4.01,3.98,1.84,145.20,145.00,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.62,sleeping,0
1710881185942,-36.64,36.51,-0.80,4.01,3.99,1.86,147.20,145.60,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.61,sleeping,0
1710881188981,-37.43,37.18,-0.88,4.01,3.98,1.84,148.00,152.40,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.59,sleeping,0
1710881192003,-37.00,37.07,-0.90,4.01,3.98,1.86,149.40,147.60,2.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.61,sleeping,0
1710881195017,-36.27,36.65,-0.82,4.01,3.98,1.86,147.40,145.40,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.57,sleeping,0
1710881198048,-36.87,36.77,-0.77,4.01,3.98,1.90,146.20,145.60,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.55,sleeping,0
1710881201077,-36.92,37.32,-0.90,4.01,3.98,1.92,149.00,149.00,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881204100,-36.76,36.49,-0.86,4.01,3.98,1.93,149.80,143.80,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.47,sleeping,0
1710881207123,-36.66,36.44,-0.79,4.01,3.98,1.95,145.60,145.40,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710881210135,-36.64,37.13,-0.83,4.01,3.98,1.96,147.20,147.40,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.45,sleeping,0
1710881213167,-36.36,36.93,-0.83,4.01,3.98,1.96,149.60,148.60,0.80,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.44,sleeping,0
1710881216196,-36.83,36.23,-0.80,4.01,3.98,1.95,144.40,143.20,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.48,sleeping,0
1710881219208,-37.46,37.00,-0.79,4.01,3.98,1.97,145.00,148.40,0.40,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.45,sleeping,0
1710881222241,-37.19,37.05,-0.81,4.01,3.98,1.98,148.60,147.60,1.20,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.46,sleeping,0
1710881225270,-36.28,35.96,-0.82,4.01,3.98,2.02,146.40,143.20,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.46,sleeping,0
1710881228284,-36.24,36.40,-0.77,4.00,3.98,2.03,147.40,145.20,1.60,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.42,sleeping,0
1710881231313,-37.17,36.74,-0.79,4.00,3.98,2.01,146.80,147.80,2.00,Boot,DETUMBLE,OFF,4.03,powered,UNpowered,22.43,sleeping,0
1710881234340,-36.34,36.27,-0.90,4.00,3.98,2.01,144.80,144.40,1.60,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.48,sleeping,0
1710881237359,-36.55,36.41,-0.81,4.00,3.98,2.03,146.60,147.20,0.80,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.44,sleeping,0
1710881240387,-37.12,37.43,-0.93,4.00,3.98,2.00,149.00,150.60,1.60,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.38,sleeping,0
1710881243401,-37.33,37.44,-0.87,4.00,3.98,2.00,147.40,147.20,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.40,sleeping,0
1710881246435,-36.21,36.43,-0.78,4.00,3.98,2.01,145.40,146.80,1.20,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.36,sleeping,0
1710881249461,-35.92,36.10,-0.84,4.00,3.98,2.01,146.20,145.00,0.80,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.39,sleeping,0
1710881252477,-37.18,37.03,-0.81,4.00,3.98,1.99,148.20,148.60,0.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.33,sleeping,0
1710881255508,-36.30,36.18,-0.81,4.00,3.98,1.99,146.00,144.60,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.30,sleeping,0
1710881258531,-36.10,35.70,-0.76,4.01,3.98,1.99,145.00,144.80,0.80,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.26,sleeping,0
1710881261550,-36.82,37.13,-0.80,4.00,3.98,1.98,147.40,149.20,2.00,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.28,sleeping,0
1710881264566,-37.03,37.07,-0.83,4.00,3.98,1.97,150.40,147.60,0.40,Boot,DETUMBLE,OFF,4.02,powered,UNpowered,22.33,sleeping,0
